symbol,NOVA_Z_P,NOVA_Z_TH,NOVA_WICK_RATIO,net,trades,win_pct,pf
GRAMUSDT,20,-1.5,0.5,1.3212256460602554,19,84.21,2.2239208824194328
GRAMUSDT,20,-1.5,0.6,1.634614140424607,15,86.67,3.845454708410803
GRAMUSDT,20,-2.0,0.5,0.427254759796194,3,100.0,inf
GRAMUSDT,20,-2.0,0.6,0.36337175979619474,2,100.0,inf
GRAMUSDT,20,-2.5,0.5,0.0,0,0.0,0.0
GRAMUSDT,20,-2.5,0.6,0.0,0,0.0,0.0
GRAMUSDT,30,-1.5,0.5,-0.06612540363707525,17,76.47,0.9540679459544738
GRAMUSDT,30,-1.5,0.6,-0.19389140363707452,15,73.33,0.8653190764671908
GRAMUSDT,30,-2.0,0.5,0.35159057582207187,6,83.33,2.165119274242921
GRAMUSDT,30,-2.0,0.6,0.35159057582207187,6,83.33,2.165119274242921
GRAMUSDT,30,-2.5,0.5,0.0,0,0.0,0.0
GRAMUSDT,30,-2.5,0.6,0.0,0,0.0,0.0
GRAMUSDT,50,-1.5,0.5,-0.03906413789431748,11,81.82,0.955680362148437
GRAMUSDT,50,-1.5,0.6,-0.03906413789431748,11,81.82,0.955680362148437
GRAMUSDT,50,-2.0,0.5,0.4406523966364283,3,100.0,inf
GRAMUSDT,50,-2.0,0.6,0.4406523966364283,3,100.0,inf
GRAMUSDT,50,-2.5,0.5,0.1645263746681506,1,100.0,inf
GRAMUSDT,50,-2.5,0.6,0.1645263746681506,1,100.0,inf
