symbol,NOVA_EXT_MAX,NOVA_EMA_X,NOVA_EMA_PCT,net,trades,win_pct,pf
GRAMUSDT,-0.15,4,0.05,0.0,0,0.0,0.0
GRAMUSDT,-0.15,4,0.08,0.0,0,0.0,0.0
GRAMUSDT,-0.15,4,0.1,0.0,0,0.0,0.0
GRAMUSDT,-0.15,6,0.05,0.0,0,0.0,0.0
GRAMUSDT,-0.15,6,0.08,0.0,0,0.0,0.0
GRAMUSDT,-0.15,6,0.1,0.0,0,0.0,0.0
GRAMUSDT,-0.15,8,0.05,0.0,0,0.0,0.0
GRAMUSDT,-0.15,8,0.08,0.0,0,0.0,0.0
GRAMUSDT,-0.15,8,0.1,0.0,0,0.0,0.0
GRAMUSDT,0.1,4,0.05,0.7974974765438164,1,100.0,inf
GRAMUSDT,0.1,4,0.08,0.7974974765438164,1,100.0,inf
GRAMUSDT,0.1,4,0.1,0.7974974765438164,1,100.0,inf
GRAMUSDT,0.1,6,0.05,0.7974974765438164,1,100.0,inf
GRAMUSDT,0.1,6,0.08,0.7974974765438164,1,100.0,inf
GRAMUSDT,0.1,6,0.1,0.7974974765438164,1,100.0,inf
GRAMUSDT,0.1,8,0.05,0.7974974765438164,1,100.0,inf
GRAMUSDT,0.1,8,0.08,0.7974974765438164,1,100.0,inf
GRAMUSDT,0.1,8,0.1,0.7974974765438164,1,100.0,inf
GRAMUSDT,0.5,4,0.05,3.823953910736062,15,93.33,5.236225693878597
GRAMUSDT,0.5,4,0.08,3.823953910736062,15,93.33,5.236225693878597
GRAMUSDT,0.5,4,0.1,3.823953910736062,15,93.33,5.236225693878597
GRAMUSDT,0.5,6,0.05,3.823953910736062,15,93.33,5.236225693878597
GRAMUSDT,0.5,6,0.08,3.823953910736062,15,93.33,5.236225693878597
GRAMUSDT,0.5,6,0.1,3.823953910736062,15,93.33,5.236225693878597
GRAMUSDT,0.5,8,0.05,3.823953910736062,15,93.33,5.236225693878597
GRAMUSDT,0.5,8,0.08,3.823953910736062,15,93.33,5.236225693878597
GRAMUSDT,0.5,8,0.1,3.823953910736062,15,93.33,5.236225693878597
GRAMUSDT,1.0,4,0.05,2.973463443006018,19,89.47,2.2862322618966164
GRAMUSDT,1.0,4,0.08,2.973463443006018,19,89.47,2.2862322618966164
GRAMUSDT,1.0,4,0.1,2.973463443006018,19,89.47,2.2862322618966164
GRAMUSDT,1.0,6,0.05,2.973463443006018,19,89.47,2.2862322618966164
GRAMUSDT,1.0,6,0.08,2.973463443006018,19,89.47,2.2862322618966164
GRAMUSDT,1.0,6,0.1,2.973463443006018,19,89.47,2.2862322618966164
GRAMUSDT,1.0,8,0.05,2.973463443006018,19,89.47,2.2862322618966164
GRAMUSDT,1.0,8,0.08,2.973463443006018,19,89.47,2.2862322618966164
GRAMUSDT,1.0,8,0.1,2.973463443006018,19,89.47,2.2862322618966164
