symbol,NOVA_EXT_MAX,NOVA_EMA_X,NOVA_EMA_PCT,net,trades,win_pct,pf
GRAMUSDT,-0.15,4,0.05,0.0,0,0.0,0.0
GRAMUSDT,-0.15,4,0.08,0.0,0,0.0,0.0
GRAMUSDT,-0.15,4,0.1,0.0,0,0.0,0.0
GRAMUSDT,-0.15,6,0.05,0.0,0,0.0,0.0
GRAMUSDT,-0.15,6,0.08,0.0,0,0.0,0.0
GRAMUSDT,-0.15,6,0.1,0.0,0,0.0,0.0
GRAMUSDT,-0.15,8,0.05,0.0,0,0.0,0.0
GRAMUSDT,-0.15,8,0.08,0.0,0,0.0,0.0
GRAMUSDT,-0.15,8,0.1,0.0,0,0.0,0.0
GRAMUSDT,0.1,4,0.05,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.1,4,0.08,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.1,4,0.1,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.1,6,0.05,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.1,6,0.08,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.1,6,0.1,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.1,8,0.05,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.1,8,0.08,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.1,8,0.1,-5.501172871427426,110,42.73,0.3785496980677706
GRAMUSDT,0.5,4,0.05,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,0.5,4,0.08,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,0.5,4,0.1,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,0.5,6,0.05,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,0.5,6,0.08,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,0.5,6,0.1,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,0.5,8,0.05,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,0.5,8,0.08,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,0.5,8,0.1,-21.881615141863264,682,47.8,0.5155156587951653
GRAMUSDT,1.0,4,0.05,-30.51731720101608,1010,48.91,0.5347313921968723
GRAMUSDT,1.0,4,0.08,-30.51731720101608,1010,48.91,0.5347313921968723
GRAMUSDT,1.0,4,0.1,-30.51731720101608,1010,48.91,0.5347313921968723
GRAMUSDT,1.0,6,0.05,-30.51731720101608,1010,48.91,0.5347313921968723
GRAMUSDT,1.0,6,0.08,-30.51731720101608,1010,48.91,0.5347313921968723
GRAMUSDT,1.0,6,0.1,-30.51731720101608,1010,48.91,0.5347313921968723
GRAMUSDT,1.0,8,0.05,-30.51731720101608,1010,48.91,0.5347313921968723
GRAMUSDT,1.0,8,0.08,-30.51731720101608,1010,48.91,0.5347313921968723
GRAMUSDT,1.0,8,0.1,-30.51731720101608,1010,48.91,0.5347313921968723
