symbol,NOVA_SCORE_TH,NOVA_FLOW_MOM,NOVA_VOL_MOM,net,trades,win_pct,pf
ETHUSDT,70,2.5,2.0,6.279537331820995,80,87.5,1.9032899722379393
ETHUSDT,70,2.5,2.5,7.294793527993529,70,90.0,2.6753998922740334
ETHUSDT,70,2.5,3.0,6.646579294740949,64,89.06,2.5265241149961284
ETHUSDT,70,3.0,2.0,7.251758557224236,74,89.19,2.360945068571123
ETHUSDT,70,3.0,2.5,7.827834608043844,68,91.18,3.083457305136785
ETHUSDT,70,3.0,3.0,7.243503374791263,63,90.48,2.9279316409526377
ETHUSDT,70,4.0,2.0,8.666082365140227,69,91.3,3.461767537082302
ETHUSDT,70,4.0,2.5,8.234185635989661,64,92.19,3.7847307010231845
ETHUSDT,70,4.0,3.0,7.915968873163647,60,91.67,3.6771125310916406
ETHUSDT,72,2.5,2.0,6.279537331820995,80,87.5,1.9032899722379393
ETHUSDT,72,2.5,2.5,7.294793527993529,70,90.0,2.6753998922740334
ETHUSDT,72,2.5,3.0,6.646579294740949,64,89.06,2.5265241149961284
ETHUSDT,72,3.0,2.0,7.251758557224236,74,89.19,2.360945068571123
ETHUSDT,72,3.0,2.5,7.827834608043844,68,91.18,3.083457305136785
ETHUSDT,72,3.0,3.0,7.243503374791263,63,90.48,2.9279316409526377
ETHUSDT,72,4.0,2.0,8.666082365140227,69,91.3,3.461767537082302
ETHUSDT,72,4.0,2.5,8.234185635989661,64,92.19,3.7847307010231845
ETHUSDT,72,4.0,3.0,7.915968873163647,60,91.67,3.6771125310916406
ETHUSDT,75,2.5,2.0,6.279537331820995,80,87.5,1.9032899722379393
ETHUSDT,75,2.5,2.5,7.294793527993529,70,90.0,2.6753998922740334
ETHUSDT,75,2.5,3.0,6.646579294740949,64,89.06,2.5265241149961284
ETHUSDT,75,3.0,2.0,7.251758557224236,74,89.19,2.360945068571123
ETHUSDT,75,3.0,2.5,7.827834608043844,68,91.18,3.083457305136785
ETHUSDT,75,3.0,3.0,7.243503374791263,63,90.48,2.9279316409526377
ETHUSDT,75,4.0,2.0,8.666082365140227,69,91.3,3.461767537082302
ETHUSDT,75,4.0,2.5,8.234185635989661,64,92.19,3.7847307010231845
ETHUSDT,75,4.0,3.0,7.915968873163647,60,91.67,3.6771125310916406
SOLUSDT,70,2.5,2.0,26.20997065730227,87,96.55,9.297204139668269
SOLUSDT,70,2.5,2.5,24.59500017499059,74,97.3,14.52124222760104
SOLUSDT,70,2.5,3.0,22.94262688872329,67,97.01,13.612840548598168
SOLUSDT,70,3.0,2.0,26.146087657302274,86,96.51,9.276980908632078
SOLUSDT,70,3.0,2.5,24.59500017499059,74,97.3,14.52124222760104
SOLUSDT,70,3.0,3.0,22.94262688872329,67,97.01,13.612840548598168
SOLUSDT,70,4.0,2.0,23.735490682730216,75,96.0,8.513866158981696
SOLUSDT,70,4.0,2.5,23.36835667500834,68,97.06,13.846887937210036
SOLUSDT,70,4.0,3.0,21.94558661201347,62,96.77,13.064711945380015
SOLUSDT,72,2.5,2.0,26.20997065730227,87,96.55,9.297204139668269
SOLUSDT,72,2.5,2.5,24.59500017499059,74,97.3,14.52124222760104
SOLUSDT,72,2.5,3.0,22.94262688872329,67,97.01,13.612840548598168
SOLUSDT,72,3.0,2.0,26.146087657302274,86,96.51,9.276980908632078
SOLUSDT,72,3.0,2.5,24.59500017499059,74,97.3,14.52124222760104
SOLUSDT,72,3.0,3.0,22.94262688872329,67,97.01,13.612840548598168
SOLUSDT,72,4.0,2.0,23.735490682730216,75,96.0,8.513866158981696
SOLUSDT,72,4.0,2.5,23.36835667500834,68,97.06,13.846887937210036
SOLUSDT,72,4.0,3.0,21.94558661201347,62,96.77,13.064711945380015
SOLUSDT,75,2.5,2.0,26.20997065730227,87,96.55,9.297204139668269
SOLUSDT,75,2.5,2.5,24.59500017499059,74,97.3,14.52124222760104
SOLUSDT,75,2.5,3.0,22.94262688872329,67,97.01,13.612840548598168
SOLUSDT,75,3.0,2.0,26.146087657302274,86,96.51,9.276980908632078
SOLUSDT,75,3.0,2.5,24.59500017499059,74,97.3,14.52124222760104
SOLUSDT,75,3.0,3.0,22.94262688872329,67,97.01,13.612840548598168
SOLUSDT,75,4.0,2.0,23.735490682730216,75,96.0,8.513866158981696
SOLUSDT,75,4.0,2.5,23.36835667500834,68,97.06,13.846887937210036
SOLUSDT,75,4.0,3.0,21.94558661201347,62,96.77,13.064711945380015
XLMUSDT,70,2.5,2.0,11.022926403147359,54,81.48,2.5230116902156157
XLMUSDT,70,2.5,2.5,9.897538434736678,48,79.17,2.367519494293118
XLMUSDT,70,2.5,3.0,10.998810373108956,43,81.4,2.9231122796795823
XLMUSDT,70,3.0,2.0,11.022926403147359,54,81.48,2.5230116902156157
XLMUSDT,70,3.0,2.5,9.897538434736678,48,79.17,2.367519494293118
XLMUSDT,70,3.0,3.0,10.998810373108956,43,81.4,2.9231122796795823
XLMUSDT,70,4.0,2.0,11.253820749879043,45,82.22,2.9369106012355615
XLMUSDT,70,4.0,2.5,10.297111073514625,41,80.49,2.7722499801327416
XLMUSDT,70,4.0,3.0,10.49047984784577,36,80.56,3.0534200799433995
XLMUSDT,72,2.5,2.0,11.022926403147359,54,81.48,2.5230116902156157
XLMUSDT,72,2.5,2.5,9.897538434736678,48,79.17,2.367519494293118
XLMUSDT,72,2.5,3.0,10.998810373108956,43,81.4,2.9231122796795823
XLMUSDT,72,3.0,2.0,11.022926403147359,54,81.48,2.5230116902156157
XLMUSDT,72,3.0,2.5,9.897538434736678,48,79.17,2.367519494293118
XLMUSDT,72,3.0,3.0,10.998810373108956,43,81.4,2.9231122796795823
XLMUSDT,72,4.0,2.0,11.253820749879043,45,82.22,2.9369106012355615
XLMUSDT,72,4.0,2.5,10.297111073514625,41,80.49,2.7722499801327416
XLMUSDT,72,4.0,3.0,10.49047984784577,36,80.56,3.0534200799433995
XLMUSDT,75,2.5,2.0,11.022926403147359,54,81.48,2.5230116902156157
XLMUSDT,75,2.5,2.5,9.897538434736678,48,79.17,2.367519494293118
XLMUSDT,75,2.5,3.0,10.998810373108956,43,81.4,2.9231122796795823
XLMUSDT,75,3.0,2.0,11.022926403147359,54,81.48,2.5230116902156157
XLMUSDT,75,3.0,2.5,9.897538434736678,48,79.17,2.367519494293118
XLMUSDT,75,3.0,3.0,10.998810373108956,43,81.4,2.9231122796795823
XLMUSDT,75,4.0,2.0,11.253820749879043,45,82.22,2.9369106012355615
XLMUSDT,75,4.0,2.5,10.297111073514625,41,80.49,2.7722499801327416
XLMUSDT,75,4.0,3.0,10.49047984784577,36,80.56,3.0534200799433995
LINKUSDT,70,2.5,2.0,21.68756749403142,72,97.22,9.15603714509898
LINKUSDT,70,2.5,2.5,19.271556010691345,69,97.1,8.247448415333398
LINKUSDT,70,2.5,3.0,17.622136104861692,61,96.72,9.375693574268249
LINKUSDT,70,3.0,2.0,21.38203614175004,70,97.14,9.04113605907884
LINKUSDT,70,3.0,2.5,18.966024658409964,67,97.01,8.13254732931326
LINKUSDT,70,3.0,3.0,17.622136104861692,61,96.72,9.375693574268249
LINKUSDT,70,4.0,2.0,21.10233828043677,63,98.41,17.917046567041957
LINKUSDT,70,4.0,2.5,18.686326797096697,60,98.33,15.980210078733796
LINKUSDT,70,4.0,3.0,17.163925803860284,55,98.18,14.759751561102721
LINKUSDT,72,2.5,2.0,21.68756749403142,72,97.22,9.15603714509898
LINKUSDT,72,2.5,2.5,19.271556010691345,69,97.1,8.247448415333398
LINKUSDT,72,2.5,3.0,17.622136104861692,61,96.72,9.375693574268249
LINKUSDT,72,3.0,2.0,21.38203614175004,70,97.14,9.04113605907884
LINKUSDT,72,3.0,2.5,18.966024658409964,67,97.01,8.13254732931326
LINKUSDT,72,3.0,3.0,17.622136104861692,61,96.72,9.375693574268249
LINKUSDT,72,4.0,2.0,21.10233828043677,63,98.41,17.917046567041957
LINKUSDT,72,4.0,2.5,18.686326797096697,60,98.33,15.980210078733796
LINKUSDT,72,4.0,3.0,17.163925803860284,55,98.18,14.759751561102721
LINKUSDT,75,2.5,2.0,21.68756749403142,72,97.22,9.15603714509898
LINKUSDT,75,2.5,2.5,19.271556010691345,69,97.1,8.247448415333398
LINKUSDT,75,2.5,3.0,17.622136104861692,61,96.72,9.375693574268249
LINKUSDT,75,3.0,2.0,21.38203614175004,70,97.14,9.04113605907884
LINKUSDT,75,3.0,2.5,18.966024658409964,67,97.01,8.13254732931326
LINKUSDT,75,3.0,3.0,17.622136104861692,61,96.72,9.375693574268249
LINKUSDT,75,4.0,2.0,21.10233828043677,63,98.41,17.917046567041957
LINKUSDT,75,4.0,2.5,18.686326797096697,60,98.33,15.980210078733796
LINKUSDT,75,4.0,3.0,17.163925803860284,55,98.18,14.759751561102721
GRAMUSDT,70,2.5,2.0,1.77396643248416,14,85.71,1.7673653638990288
GRAMUSDT,70,2.5,2.5,1.7100834324841585,13,84.62,1.7397314692298294
GRAMUSDT,70,2.5,3.0,0.2174878627693846,9,88.89,1.154347092508516
GRAMUSDT,70,3.0,2.0,1.77396643248416,14,85.71,1.7673653638990288
GRAMUSDT,70,3.0,2.5,1.7100834324841585,13,84.62,1.7397314692298294
GRAMUSDT,70,3.0,3.0,0.2174878627693846,9,88.89,1.154347092508516
GRAMUSDT,70,4.0,2.0,2.7843380982058674,12,91.67,4.084525825206497
GRAMUSDT,70,4.0,2.5,2.720455098205866,11,90.91,4.013755409997711
GRAMUSDT,70,4.0,3.0,1.227859528491092,7,100.0,inf
GRAMUSDT,72,2.5,2.0,1.77396643248416,14,85.71,1.7673653638990288
GRAMUSDT,72,2.5,2.5,1.7100834324841585,13,84.62,1.7397314692298294
GRAMUSDT,72,2.5,3.0,0.2174878627693846,9,88.89,1.154347092508516
GRAMUSDT,72,3.0,2.0,1.77396643248416,14,85.71,1.7673653638990288
GRAMUSDT,72,3.0,2.5,1.7100834324841585,13,84.62,1.7397314692298294
GRAMUSDT,72,3.0,3.0,0.2174878627693846,9,88.89,1.154347092508516
GRAMUSDT,72,4.0,2.0,2.7843380982058674,12,91.67,4.084525825206497
GRAMUSDT,72,4.0,2.5,2.720455098205866,11,90.91,4.013755409997711
GRAMUSDT,72,4.0,3.0,1.227859528491092,7,100.0,inf
GRAMUSDT,75,2.5,2.0,1.77396643248416,14,85.71,1.7673653638990288
GRAMUSDT,75,2.5,2.5,1.7100834324841585,13,84.62,1.7397314692298294
GRAMUSDT,75,2.5,3.0,0.2174878627693846,9,88.89,1.154347092508516
GRAMUSDT,75,3.0,2.0,1.77396643248416,14,85.71,1.7673653638990288
GRAMUSDT,75,3.0,2.5,1.7100834324841585,13,84.62,1.7397314692298294
GRAMUSDT,75,3.0,3.0,0.2174878627693846,9,88.89,1.154347092508516
GRAMUSDT,75,4.0,2.0,2.7843380982058674,12,91.67,4.084525825206497
GRAMUSDT,75,4.0,2.5,2.720455098205866,11,90.91,4.013755409997711
GRAMUSDT,75,4.0,3.0,1.227859528491092,7,100.0,inf
RENDERUSDT,70,2.5,2.0,8.61568700065159,18,100.0,inf
RENDERUSDT,70,2.5,2.5,8.401477214134935,17,100.0,inf
RENDERUSDT,70,2.5,3.0,8.689806468285147,17,100.0,inf
RENDERUSDT,70,3.0,2.0,8.61568700065159,18,100.0,inf
RENDERUSDT,70,3.0,2.5,8.401477214134935,17,100.0,inf
RENDERUSDT,70,3.0,3.0,8.689806468285147,17,100.0,inf
RENDERUSDT,70,4.0,2.0,7.496659366345108,15,100.0,inf
RENDERUSDT,70,4.0,2.5,7.282449579828455,14,100.0,inf
RENDERUSDT,70,4.0,3.0,7.570778833978665,14,100.0,inf
RENDERUSDT,72,2.5,2.0,8.61568700065159,18,100.0,inf
RENDERUSDT,72,2.5,2.5,8.401477214134935,17,100.0,inf
RENDERUSDT,72,2.5,3.0,8.689806468285147,17,100.0,inf
RENDERUSDT,72,3.0,2.0,8.61568700065159,18,100.0,inf
RENDERUSDT,72,3.0,2.5,8.401477214134935,17,100.0,inf
RENDERUSDT,72,3.0,3.0,8.689806468285147,17,100.0,inf
RENDERUSDT,72,4.0,2.0,7.496659366345108,15,100.0,inf
RENDERUSDT,72,4.0,2.5,7.282449579828455,14,100.0,inf
RENDERUSDT,72,4.0,3.0,7.570778833978665,14,100.0,inf
RENDERUSDT,75,2.5,2.0,8.61568700065159,18,100.0,inf
RENDERUSDT,75,2.5,2.5,8.401477214134935,17,100.0,inf
RENDERUSDT,75,2.5,3.0,8.689806468285147,17,100.0,inf
RENDERUSDT,75,3.0,2.0,8.61568700065159,18,100.0,inf
RENDERUSDT,75,3.0,2.5,8.401477214134935,17,100.0,inf
RENDERUSDT,75,3.0,3.0,8.689806468285147,17,100.0,inf
RENDERUSDT,75,4.0,2.0,7.496659366345108,15,100.0,inf
RENDERUSDT,75,4.0,2.5,7.282449579828455,14,100.0,inf
RENDERUSDT,75,4.0,3.0,7.570778833978665,14,100.0,inf
FILUSDT,70,2.5,2.0,18.488920334320902,59,93.22,6.486292666132544
FILUSDT,70,2.5,2.5,19.134380455720695,56,94.64,8.48073253165459
FILUSDT,70,2.5,3.0,18.315777256134204,54,94.44,8.160693343564109
FILUSDT,70,3.0,2.0,17.9034100353177,57,92.98,6.312551809377194
FILUSDT,70,3.0,2.5,18.65172606265384,55,94.55,8.292035101491297
FILUSDT,70,3.0,3.0,17.782672378450297,53,94.34,7.95227191019173
FILUSDT,70,4.0,2.0,17.191287214812643,48,93.75,7.721065352832855
FILUSDT,70,4.0,2.5,17.127404214812643,47,93.62,7.696089804895697
FILUSDT,70,4.0,3.0,16.530416337128734,45,93.33,7.462692823586159
FILUSDT,72,2.5,2.0,18.488920334320902,59,93.22,6.486292666132544
FILUSDT,72,2.5,2.5,19.134380455720695,56,94.64,8.48073253165459
FILUSDT,72,2.5,3.0,18.315777256134204,54,94.44,8.160693343564109
FILUSDT,72,3.0,2.0,17.9034100353177,57,92.98,6.312551809377194
FILUSDT,72,3.0,2.5,18.65172606265384,55,94.55,8.292035101491297
FILUSDT,72,3.0,3.0,17.782672378450297,53,94.34,7.95227191019173
FILUSDT,72,4.0,2.0,17.191287214812643,48,93.75,7.721065352832855
FILUSDT,72,4.0,2.5,17.127404214812643,47,93.62,7.696089804895697
FILUSDT,72,4.0,3.0,16.530416337128734,45,93.33,7.462692823586159
FILUSDT,75,2.5,2.0,18.488920334320902,59,93.22,6.486292666132544
FILUSDT,75,2.5,2.5,19.134380455720695,56,94.64,8.48073253165459
FILUSDT,75,2.5,3.0,18.315777256134204,54,94.44,8.160693343564109
FILUSDT,75,3.0,2.0,17.9034100353177,57,92.98,6.312551809377194
FILUSDT,75,3.0,2.5,18.65172606265384,55,94.55,8.292035101491297
FILUSDT,75,3.0,3.0,17.782672378450297,53,94.34,7.95227191019173
FILUSDT,75,4.0,2.0,17.191287214812643,48,93.75,7.721065352832855
FILUSDT,75,4.0,2.5,17.127404214812643,47,93.62,7.696089804895697
FILUSDT,75,4.0,3.0,16.530416337128734,45,93.33,7.462692823586159
