NOVA_EXT_MAX,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
0.1,SOLUSDT,F_192,2026-07-08T23:00:00+00:00,2026-07-09T01:05:00+00:00,77.640802,78.019245,1000.0,4.8743,,tp,25
0.1,SOLUSDT,F_192,2026-07-12T07:10:00+00:00,2026-07-12T11:45:00+00:00,76.659528,77.13341,1000.0,6.1816,,tp,55
0.1,SOLUSDT,F_192,2026-07-13T07:35:00+00:00,2026-07-13T07:45:00+00:00,76.769671,76.358847,1000.0,-5.3514,,stop,2
0.1,SOLUSDT,F_192,2026-07-13T15:20:00+00:00,2026-07-13T15:40:00+00:00,76.369151,75.747694,1000.0,-8.1375,,stop,4
0.1,SOLUSDT,F_192,2026-07-14T04:05:00+00:00,2026-07-14T04:15:00+00:00,75.387877,74.987409,1000.0,-5.3121,,stop,2
0.1,SOLUSDT,F_192,2026-07-20T07:45:00+00:00,2026-07-20T11:30:00+00:00,76.178904,76.764694,1000.0,7.6897,,tp,45
0.1,SOLUSDT,F_192,2026-07-20T18:15:00+00:00,2026-07-20T18:30:00+00:00,78.311673,77.837495,1000.0,-6.055,,stop,3
0.1,SOLUSDT,F_192,2026-07-20T20:30:00+00:00,2026-07-20T22:00:00+00:00,77.931179,77.554513,1000.0,-4.8333,,stop,18
0.1,SOLUSDT,F_192,2026-07-21T20:40:00+00:00,2026-07-21T20:45:00+00:00,78.171491,77.862994,1000.0,-3.9464,,stop,1
0.1,SOLUSDT,F_192,2026-07-26T15:40:00+00:00,2026-07-26T16:30:00+00:00,75.488007,75.846421,1000.0,4.748,,tp,10
0.1,SOLUSDT,F_192,2026-07-27T02:40:00+00:00,2026-07-27T02:50:00+00:00,76.739632,76.353101,1000.0,-5.0369,,stop,2
0.1,SOLUSDT,F_192,2026-07-31T13:05:00+00:00,2026-07-31T13:30:00+00:00,73.785797,73.490135,1000.0,-4.007,,stop,5
0.1,SOLUSDT,F_192,2026-07-31T16:55:00+00:00,2026-07-31T18:35:00+00:00,73.39529,73.058761,1000.0,-4.5852,,stop,20
0.1,SOLUSDT,F_192,2026-08-02T04:20:00+00:00,2026-08-02T08:35:00+00:00,73.405303,73.175765,1000.0,-3.127,,stop,51
0.1,SOLUSDT,F_192,2026-08-07T01:35:00+00:00,2026-08-07T01:35:00+00:00,72.924679,72.618723,1000.0,-4.1955,,stop,0
0.1,SOLUSDT,F_192,2026-08-07T09:35:00+00:00,2026-08-07T10:40:00+00:00,73.755758,73.413054,1000.0,-4.6465,,stop,13
0.1,SOLUSDT,F_192,2026-08-11T10:50:00+00:00,2026-08-11T10:55:00+00:00,76.118826,75.801584,1000.0,-4.1677,,stop,1
0.1,SOLUSDT,F_192,2026-08-13T02:50:00+00:00,2026-08-13T05:15:00+00:00,75.908553,76.235033,1000.0,4.301,,tp,29
0.1,SOLUSDT,F_192,2026-08-13T18:20:00+00:00,2026-08-13T18:20:00+00:00,76.038722,75.731571,1000.0,-4.0394,,stop,0
0.1,SOLUSDT,F_192,2026-08-15T10:15:00+00:00,2026-08-15T10:15:00+00:00,75.387877,75.207123,1000.0,-2.3976,,stop,0
0.1,SOLUSDT,F_192,2026-08-16T13:30:00+00:00,2026-08-16T13:30:00+00:00,75.49802,75.311416,1000.0,-2.4716,,stop,0
0.1,SOLUSDT,F_192,2026-08-16T15:20:00+00:00,2026-08-16T15:20:00+00:00,75.558098,75.365709,1000.0,-2.5462,,stop,0
0.1,SOLUSDT,F_192,2026-08-19T20:25:00+00:00,2026-08-19T20:50:00+00:00,82.60725,83.193244,1000.0,7.0937,,tp,5
0.1,SOLUSDT,F_192,2026-08-20T05:20:00+00:00,2026-08-20T05:50:00+00:00,85.090474,84.721621,1000.0,-4.3348,,stop,6
0.1,SOLUSDT,F_192,2026-08-20T07:30:00+00:00,2026-08-20T08:10:00+00:00,86.131826,86.844495,1000.0,8.2742,,tp,8
0.1,SOLUSDT,F_192,2026-08-21T13:50:00+00:00,2026-08-21T14:00:00+00:00,91.288521,90.504997,1000.0,-8.5829,,stop,2
0.1,SOLUSDT,F_192,2026-08-21T17:35:00+00:00,2026-08-21T18:40:00+00:00,92.059522,91.350612,1000.0,-7.7006,,stop,13
0.1,SOLUSDT,F_192,2026-08-21T21:20:00+00:00,2026-08-21T21:45:00+00:00,92.560172,93.504173,1000.0,10.1988,,tp,5
0.1,SOLUSDT,F_192,2026-08-22T12:10:00+00:00,2026-08-22T14:50:00+00:00,93.741706,92.96926,1000.0,-8.2402,,stop,32
0.1,SOLUSDT,F_192,2026-08-22T19:15:00+00:00,2026-08-22T21:00:00+00:00,94.692941,94.124705,1000.0,-6.0008,,stop,21
0.1,SOLUSDT,F_192,2026-08-24T09:30:00+00:00,2026-08-24T11:00:00+00:00,94.753019,94.131917,1000.0,-6.555,,stop,18
0.1,SOLUSDT,F_192,2026-08-28T23:10:00+00:00,2026-08-29T00:50:00+00:00,104.355486,103.80465,1000.0,-5.2785,,stop,20
0.1,SOLUSDT,F_192,2026-08-29T23:20:00+00:00,2026-08-29T23:20:00+00:00,105.887475,105.494439,1000.0,-3.7118,,stop,0
0.1,SOLUSDT,F_192,2026-08-30T11:10:00+00:00,2026-08-30T11:35:00+00:00,105.386825,104.924531,1000.0,-4.3866,,stop,5
0.5,SOLUSDT,F_192,2026-06-01T16:55:00+00:00,2026-06-01T17:45:00+00:00,80.30426,81.024505,1000.0,8.969,,tp,10
0.5,SOLUSDT,F_192,2026-06-01T17:45:00+00:00,2026-06-01T18:10:00+00:00,81.20543,80.609073,1000.0,-7.3438,,stop,5
0.5,SOLUSDT,F_192,2026-06-01T19:40:00+00:00,2026-06-01T20:00:00+00:00,81.40569,80.960305,1000.0,-5.4712,,stop,4
0.5,SOLUSDT,F_192,2026-06-01T22:55:00+00:00,2026-06-02T00:15:00+00:00,81.485794,80.910473,1000.0,-7.0604,,stop,16
0.5,SOLUSDT,F_192,2026-06-02T03:55:00+00:00,2026-06-02T04:05:00+00:00,81.135339,80.638943,1000.0,-6.1181,,stop,2
0.5,SOLUSDT,F_192,2026-06-03T06:25:00+00:00,2026-06-03T12:15:00+00:00,75.137552,74.630406,1000.0,-6.7496,,stop,70
0.5,SOLUSDT,F_192,2026-06-04T03:05:00+00:00,2026-06-04T07:55:00+00:00,70.841975,69.298912,1000.0,-21.7818,,stop,58
0.5,SOLUSDT,F_192,2026-06-04T04:15:00+00:00,2026-06-04T04:30:00+00:00,71.813236,71.174874,1000.0,-8.8892,,stop,3
0.5,SOLUSDT,F_192,2026-06-04T12:25:00+00:00,2026-06-04T21:25:00+00:00,69.259921,68.320988,1000.0,-13.5567,,stop,108
0.5,SOLUSDT,F_192,2026-06-04T12:50:00+00:00,2026-06-04T13:15:00+00:00,70.341325,69.329651,1000.0,-14.3824,,stop,5
0.5,SOLUSDT,F_192,2026-06-04T13:40:00+00:00,2026-06-04T14:35:00+00:00,70.541585,69.585292,1000.0,-13.5564,,stop,11
0.5,SOLUSDT,F_192,2026-06-04T23:05:00+00:00,2026-06-04T23:15:00+00:00,68.869414,68.15641,1000.0,-10.353,,stop,2
0.5,SOLUSDT,F_192,2026-06-05T09:15:00+00:00,2026-06-05T12:00:00+00:00,66.416229,65.610824,1000.0,-12.1266,,stop,33
0.5,SOLUSDT,F_192,2026-06-05T21:40:00+00:00,2026-06-05T22:00:00+00:00,65.354851,64.595054,1000.0,-11.6257,,stop,4
0.5,SOLUSDT,F_192,2026-06-06T06:05:00+00:00,2026-06-06T10:20:00+00:00,62.931705,61.712802,1000.0,-19.3687,,stop,51
0.5,SOLUSDT,F_192,2026-06-06T12:55:00+00:00,2026-06-06T13:25:00+00:00,63.151991,62.503488,1000.0,-10.2689,,stop,6
0.5,SOLUSDT,F_192,2026-06-07T03:20:00+00:00,2026-06-07T04:10:00+00:00,64.043148,63.477662,1000.0,-8.8298,,stop,10
0.5,SOLUSDT,F_192,2026-06-07T06:40:00+00:00,2026-06-07T08:05:00+00:00,65.024422,64.470501,1000.0,-8.5187,,stop,17
0.5,SOLUSDT,F_192,2026-06-07T14:05:00+00:00,2026-06-07T14:30:00+00:00,64.58385,65.221808,1000.0,9.878,,tp,5
0.5,SOLUSDT,F_192,2026-06-07T16:40:00+00:00,2026-06-07T16:55:00+00:00,65.38489,64.886143,1000.0,-7.6279,,stop,3
0.5,SOLUSDT,F_192,2026-06-07T17:05:00+00:00,2026-06-07T18:50:00+00:00,65.464994,64.963289,1000.0,-7.6637,,stop,21
0.5,SOLUSDT,F_192,2026-06-07T21:15:00+00:00,2026-06-07T21:30:00+00:00,64.954331,64.440449,1000.0,-7.9114,,stop,3
0.5,SOLUSDT,F_192,2026-06-07T22:10:00+00:00,2026-06-07T22:10:00+00:00,65.094513,65.888746,1000.0,12.2012,,tp,0
0.5,SOLUSDT,F_192,2026-06-08T07:50:00+00:00,2026-06-08T08:00:00+00:00,66.28606,65.76474,1000.0,-7.8647,,stop,2
0.5,SOLUSDT,F_192,2026-06-08T11:40:00+00:00,2026-06-08T12:00:00+00:00,67.027022,66.456231,1000.0,-8.5158,,stop,4
0.5,SOLUSDT,F_192,2026-06-08T12:45:00+00:00,2026-06-08T13:30:00+00:00,67.177217,66.452145,1000.0,-10.7934,,stop,9
0.5,SOLUSDT,F_192,2026-06-08T15:00:00+00:00,2026-06-08T17:00:00+00:00,67.367464,66.707774,1000.0,-9.7924,,stop,24
0.5,SOLUSDT,F_192,2026-06-08T19:05:00+00:00,2026-06-08T19:55:00+00:00,67.737945,67.257539,1000.0,-7.0921,,stop,10
0.5,SOLUSDT,F_192,2026-06-09T04:50:00+00:00,2026-06-09T05:00:00+00:00,67.427542,66.823416,1000.0,-8.9596,,stop,2
0.5,SOLUSDT,F_192,2026-06-10T07:20:00+00:00,2026-06-10T08:00:00+00:00,64.573837,64.097545,1000.0,-7.3759,,stop,8
0.5,SOLUSDT,F_192,2026-06-10T13:35:00+00:00,2026-06-10T17:25:00+00:00,64.844188,64.14783,1000.0,-10.7389,,stop,46
0.5,SOLUSDT,F_192,2026-06-11T00:50:00+00:00,2026-06-11T01:35:00+00:00,63.832875,64.446129,1000.0,9.6072,,tp,9
0.5,SOLUSDT,F_192,2026-06-11T01:20:00+00:00,2026-06-11T03:55:00+00:00,64.433655,65.160265,1000.0,11.2769,,tp,31
0.5,SOLUSDT,F_192,2026-06-11T06:25:00+00:00,2026-06-11T06:50:00+00:00,65.464994,65.094547,1000.0,-5.6587,,stop,5
0.5,SOLUSDT,F_192,2026-06-11T08:30:00+00:00,2026-06-11T08:45:00+00:00,65.575137,65.197413,1000.0,-5.7602,,stop,3
0.5,SOLUSDT,F_192,2026-06-11T10:55:00+00:00,2026-06-11T11:00:00+00:00,65.675267,65.365895,1000.0,-4.7106,,stop,1
0.5,SOLUSDT,F_192,2026-06-11T17:30:00+00:00,2026-06-11T17:45:00+00:00,65.98567,66.872908,1000.0,13.4459,,tp,3
0.5,SOLUSDT,F_192,2026-06-12T02:40:00+00:00,2026-06-12T03:10:00+00:00,67.28736,66.893143,1000.0,-5.8587,,stop,6
0.5,SOLUSDT,F_192,2026-06-12T08:10:00+00:00,2026-06-12T09:30:00+00:00,66.716619,67.217694,1000.0,7.5105,,tp,16
0.5,SOLUSDT,F_192,2026-06-12T14:30:00+00:00,2026-06-12T15:05:00+00:00,67.267334,68.421128,1000.0,17.1524,,tp,7
0.5,SOLUSDT,F_192,2026-06-12T15:15:00+00:00,2026-06-12T15:30:00+00:00,68.869414,68.086501,1000.0,-11.3681,,stop,3
0.5,SOLUSDT,F_192,2026-06-12T23:55:00+00:00,2026-06-13T01:40:00+00:00,66.876827,67.229315,1000.0,5.2707,,tp,21
0.5,SOLUSDT,F_192,2026-06-13T00:25:00+00:00,2026-06-13T03:15:00+00:00,67.0871,66.780173,1000.0,-4.5751,,stop,34
0.5,SOLUSDT,F_192,2026-06-13T07:30:00+00:00,2026-06-13T11:15:00+00:00,67.347438,67.759236,1000.0,6.1145,,tp,45
0.5,SOLUSDT,F_192,2026-06-13T08:40:00+00:00,2026-06-13T09:50:00+00:00,67.577737,67.207397,1000.0,-5.4802,,stop,14
0.5,SOLUSDT,F_192,2026-06-13T15:15:00+00:00,2026-06-13T16:00:00+00:00,68.579037,68.201688,1000.0,-5.5024,,stop,9
0.5,SOLUSDT,F_192,2026-06-14T08:20:00+00:00,2026-06-14T08:30:00+00:00,68.38879,68.111558,1000.0,-4.0538,,stop,2
0.5,SOLUSDT,F_192,2026-06-14T09:45:00+00:00,2026-06-14T10:45:00+00:00,68.508946,68.17449,1000.0,-4.8819,,stop,12
0.5,SOLUSDT,F_192,2026-06-14T16:15:00+00:00,2026-06-14T16:55:00+00:00,67.697893,67.397305,1000.0,-4.4401,,stop,8
0.5,SOLUSDT,F_192,2026-06-14T22:45:00+00:00,2026-06-15T11:15:00+00:00,70.701793,72.259162,1000.0,22.0273,,tp,150
0.5,SOLUSDT,F_192,2026-06-14T23:50:00+00:00,2026-06-15T11:15:00+00:00,71.112326,72.12701,1000.0,14.2688,,tp,137
0.5,SOLUSDT,F_192,2026-06-15T00:15:00+00:00,2026-06-15T00:35:00+00:00,71.783197,71.11634,1000.0,-9.2899,,stop,4
0.5,SOLUSDT,F_192,2026-06-15T06:25:00+00:00,2026-06-15T07:00:00+00:00,71.422729,71.040256,1000.0,-5.3551,,stop,7
0.5,SOLUSDT,F_192,2026-06-15T06:50:00+00:00,2026-06-15T07:00:00+00:00,71.572924,71.19739,1000.0,-5.2469,,stop,2
0.5,SOLUSDT,F_192,2026-06-15T11:25:00+00:00,2026-06-15T13:15:00+00:00,72.664341,73.451587,1000.0,10.834,,tp,22
0.5,SOLUSDT,F_192,2026-06-15T15:55:00+00:00,2026-06-15T17:30:00+00:00,75.277734,74.633441,1000.0,-8.5589,,stop,19
0.5,SOLUSDT,F_192,2026-06-16T04:05:00+00:00,2026-06-16T04:20:00+00:00,73.966031,73.52033,1000.0,-6.0258,,stop,3
0.5,SOLUSDT,F_192,2026-06-16T06:10:00+00:00,2026-06-16T08:05:00+00:00,73.99607,74.539043,1000.0,7.3379,,tp,23
0.5,SOLUSDT,F_192,2026-06-16T06:50:00+00:00,2026-06-16T08:15:00+00:00,74.276434,74.722026,1000.0,5.9991,,tp,17
0.5,SOLUSDT,F_192,2026-06-16T08:50:00+00:00,2026-06-16T09:20:00+00:00,75.247695,74.76894,1000.0,-6.3624,,stop,6
0.5,SOLUSDT,F_192,2026-06-17T04:50:00+00:00,2026-06-17T04:55:00+00:00,74.126239,73.728838,1000.0,-5.3611,,stop,1
0.5,SOLUSDT,F_192,2026-06-17T13:15:00+00:00,2026-06-17T14:05:00+00:00,72.544185,72.041837,1000.0,-6.9247,,stop,10
0.5,SOLUSDT,F_192,2026-06-17T15:15:00+00:00,2026-06-17T16:15:00+00:00,72.874614,74.015412,1000.0,15.6543,,tp,12
0.5,SOLUSDT,F_192,2026-06-17T15:40:00+00:00,2026-06-17T16:25:00+00:00,73.475394,74.58973,1000.0,15.1661,,tp,9
0.5,SOLUSDT,F_192,2026-06-17T23:20:00+00:00,2026-06-18T03:25:00+00:00,72.19373,71.726079,1000.0,-6.4777,,stop,49
0.5,SOLUSDT,F_192,2026-06-18T02:25:00+00:00,2026-06-18T03:00:00+00:00,72.734432,72.358815,1000.0,-5.1642,,stop,7
0.5,SOLUSDT,F_192,2026-06-18T07:20:00+00:00,2026-06-18T09:15:00+00:00,71.542885,72.054806,1000.0,7.1554,,tp,23
0.5,SOLUSDT,F_192,2026-06-18T08:40:00+00:00,2026-06-18T08:55:00+00:00,72.163691,71.777402,1000.0,-5.353,,stop,3
0.5,SOLUSDT,F_192,2026-06-18T09:20:00+00:00,2026-06-18T09:25:00+00:00,72.223769,71.87307,1000.0,-4.8557,,stop,1
0.5,SOLUSDT,F_192,2026-06-18T19:40:00+00:00,2026-06-19T02:00:00+00:00,69.269934,69.953162,1000.0,9.8633,,tp,76
0.5,SOLUSDT,F_192,2026-06-18T20:20:00+00:00,2026-06-18T21:15:00+00:00,69.950818,69.421881,1000.0,-7.5616,,stop,11
0.5,SOLUSDT,F_192,2026-06-18T23:55:00+00:00,2026-06-19T00:00:00+00:00,69.830662,69.494487,1000.0,-4.8141,,stop,1
0.5,SOLUSDT,F_192,2026-06-19T02:05:00+00:00,2026-06-19T02:10:00+00:00,70.151078,69.737444,1000.0,-5.8963,,stop,1
0.5,SOLUSDT,F_192,2026-06-19T12:55:00+00:00,2026-06-19T13:45:00+00:00,68.659141,69.377404,1000.0,10.4613,,tp,10
0.5,SOLUSDT,F_192,2026-06-19T16:15:00+00:00,2026-06-19T16:40:00+00:00,69.660441,69.18467,1000.0,-6.8299,,stop,5
0.5,SOLUSDT,F_192,2026-06-19T21:00:00+00:00,2026-06-19T21:25:00+00:00,69.340025,68.945993,1000.0,-5.6826,,stop,5
0.5,SOLUSDT,F_192,2026-06-19T22:25:00+00:00,2026-06-20T00:20:00+00:00,69.450168,69.78219,1000.0,4.7807,,tp,23
0.5,SOLUSDT,F_192,2026-06-20T00:25:00+00:00,2026-06-20T00:45:00+00:00,69.980857,69.62594,1000.0,-5.0716,,stop,4
0.5,SOLUSDT,F_192,2026-06-20T10:50:00+00:00,2026-06-20T11:05:00+00:00,71.743145,71.421605,1000.0,-4.4818,,stop,3
0.5,SOLUSDT,F_192,2026-06-20T11:50:00+00:00,2026-06-20T11:55:00+00:00,72.023509,71.68163,1000.0,-4.7468,,stop,1
0.5,SOLUSDT,F_192,2026-06-20T18:30:00+00:00,2026-06-20T19:25:00+00:00,71.973444,71.511786,1000.0,-6.4143,,stop,11
0.5,SOLUSDT,F_192,2026-06-21T09:30:00+00:00,2026-06-21T10:20:00+00:00,73.685667,74.206216,1000.0,7.0645,,tp,10
0.5,SOLUSDT,F_192,2026-06-21T13:10:00+00:00,2026-06-21T13:30:00+00:00,73.855888,73.423171,1000.0,-5.8589,,stop,4
0.5,SOLUSDT,F_192,2026-06-22T01:20:00+00:00,2026-06-22T01:25:00+00:00,73.775784,74.864048,1000.0,14.751,,tp,1
0.5,SOLUSDT,F_192,2026-06-22T05:10:00+00:00,2026-06-22T06:30:00+00:00,74.156278,73.708903,1000.0,-6.0329,,stop,16
0.5,SOLUSDT,F_192,2026-06-22T11:10:00+00:00,2026-06-22T11:15:00+00:00,74.186317,73.768864,1000.0,-5.6271,,stop,1
0.5,SOLUSDT,F_192,2026-06-22T11:35:00+00:00,2026-06-22T14:25:00+00:00,74.346525,73.840408,1000.0,-6.8075,,stop,34
0.5,SOLUSDT,F_192,2026-06-22T17:50:00+00:00,2026-06-22T18:50:00+00:00,73.185017,72.730344,1000.0,-6.2126,,stop,12
0.5,SOLUSDT,F_192,2026-06-23T14:15:00+00:00,2026-06-23T15:00:00+00:00,69.610376,68.963464,1000.0,-9.2933,,stop,9
0.5,SOLUSDT,F_192,2026-06-23T21:10:00+00:00,2026-06-23T22:15:00+00:00,69.279947,69.674966,1000.0,5.7018,,tp,13
0.5,SOLUSDT,F_192,2026-06-24T00:10:00+00:00,2026-06-24T02:20:00+00:00,69.960831,69.538884,1000.0,-6.0312,,stop,26
0.5,SOLUSDT,F_192,2026-06-24T05:25:00+00:00,2026-06-24T07:00:00+00:00,69.99087,69.500402,1000.0,-7.0076,,stop,19
0.5,SOLUSDT,F_192,2026-06-24T22:00:00+00:00,2026-06-24T22:45:00+00:00,68.168504,67.63903,1000.0,-7.7671,,stop,9
0.5,SOLUSDT,F_192,2026-06-25T12:35:00+00:00,2026-06-25T13:05:00+00:00,68.599063,68.059043,1000.0,-7.8721,,stop,6
0.5,SOLUSDT,F_192,2026-06-25T20:20:00+00:00,2026-06-25T20:40:00+00:00,66.776697,66.236192,1000.0,-8.0942,,stop,4
0.5,SOLUSDT,F_192,2026-06-25T21:30:00+00:00,2026-06-25T23:25:00+00:00,66.906866,67.647381,1000.0,11.0679,,tp,23
0.5,SOLUSDT,F_192,2026-06-26T03:40:00+00:00,2026-06-26T06:20:00+00:00,67.467594,68.935005,1000.0,21.7499,,tp,32
0.5,SOLUSDT,F_192,2026-06-26T06:40:00+00:00,2026-06-26T07:00:00+00:00,69.530272,70.572694,1000.0,14.9923,,tp,4
0.5,SOLUSDT,F_192,2026-06-26T07:40:00+00:00,2026-06-26T08:05:00+00:00,71.072274,70.216588,1000.0,-12.0397,,stop,5
0.5,SOLUSDT,F_192,2026-06-26T12:30:00+00:00,2026-06-26T12:35:00+00:00,69.360051,68.874683,1000.0,-6.9978,,stop,1
0.5,SOLUSDT,F_192,2026-06-26T14:25:00+00:00,2026-06-26T14:55:00+00:00,71.643015,70.415641,1000.0,-17.1318,,stop,6
0.5,SOLUSDT,F_192,2026-06-26T15:40:00+00:00,2026-06-27T19:25:00+00:00,72.19373,71.041256,1000.0,-15.9636,,stop,333
0.5,SOLUSDT,F_192,2026-06-27T03:25:00+00:00,2026-06-27T04:50:00+00:00,72.404003,71.896131,1000.0,-7.0144,,stop,17
0.5,SOLUSDT,F_192,2026-06-27T13:30:00+00:00,2026-06-27T14:00:00+00:00,72.49412,72.138789,1000.0,-4.9015,,stop,6
0.5,SOLUSDT,F_192,2026-06-27T14:15:00+00:00,2026-06-27T17:00:00+00:00,72.714406,72.31028,1000.0,-5.5577,,stop,33
0.5,SOLUSDT,F_192,2026-06-28T01:35:00+00:00,2026-06-28T02:20:00+00:00,70.912066,70.557365,1000.0,-5.002,,stop,9
0.5,SOLUSDT,F_192,2026-06-28T07:40:00+00:00,2026-06-28T08:35:00+00:00,70.982157,71.377816,1000.0,5.5741,,tp,11
0.5,SOLUSDT,F_192,2026-06-28T08:35:00+00:00,2026-06-28T08:40:00+00:00,71.452768,71.927712,1000.0,6.647,,tp,1
0.5,SOLUSDT,F_192,2026-06-28T12:30:00+00:00,2026-06-28T12:40:00+00:00,72.203743,71.714678,1000.0,-6.7734,,stop,2
0.5,SOLUSDT,F_192,2026-06-28T22:05:00+00:00,2026-06-28T22:15:00+00:00,71.39269,70.779129,1000.0,-8.5942,,stop,2
0.5,SOLUSDT,F_192,2026-06-28T23:40:00+00:00,2026-06-29T00:00:00+00:00,71.773184,70.939414,1000.0,-11.6167,,stop,4
0.5,SOLUSDT,F_192,2026-06-29T02:30:00+00:00,2026-06-29T03:10:00+00:00,71.883327,73.225153,1000.0,18.6667,,tp,8
0.5,SOLUSDT,F_192,2026-06-29T10:20:00+00:00,2026-06-29T10:30:00+00:00,73.735732,73.157646,1000.0,-7.84,,stop,2
0.5,SOLUSDT,F_192,2026-06-29T19:25:00+00:00,2026-06-29T20:10:00+00:00,76.078774,75.491935,1000.0,-7.7136,,stop,9
0.5,SOLUSDT,F_192,2026-06-30T03:20:00+00:00,2026-06-30T03:20:00+00:00,74.957318,74.55741,1000.0,-5.3351,,stop,0
0.5,SOLUSDT,F_192,2026-06-30T14:25:00+00:00,2026-06-30T14:50:00+00:00,73.735732,72.906544,1000.0,-11.2454,,stop,5
0.5,SOLUSDT,F_192,2026-06-30T19:35:00+00:00,2026-06-30T21:10:00+00:00,73.946005,73.394753,1000.0,-7.4548,,stop,19
0.5,SOLUSDT,F_192,2026-07-01T01:40:00+00:00,2026-07-01T03:45:00+00:00,74.086187,75.353814,1000.0,17.1102,,tp,25
0.5,SOLUSDT,F_192,2026-07-01T02:35:00+00:00,2026-07-01T06:35:00+00:00,74.787097,74.020745,1000.0,-10.2471,,stop,48
0.5,SOLUSDT,F_192,2026-07-01T03:50:00+00:00,2026-07-01T06:20:00+00:00,75.357838,74.672067,1000.0,-9.1002,,stop,30
0.5,SOLUSDT,F_192,2026-07-01T13:25:00+00:00,2026-07-01T13:30:00+00:00,75.337812,74.75907,1000.0,-7.682,,stop,1
0.5,SOLUSDT,F_192,2026-07-01T15:25:00+00:00,2026-07-01T20:15:00+00:00,77.590737,76.595319,1000.0,-12.8291,,stop,58
0.5,SOLUSDT,F_192,2026-07-01T21:10:00+00:00,2026-07-01T22:20:00+00:00,78.00127,78.824379,1000.0,10.5525,,tp,14
0.5,SOLUSDT,F_192,2026-07-01T22:25:00+00:00,2026-07-01T22:25:00+00:00,78.832349,78.169168,1000.0,-8.4125,,stop,0
0.5,SOLUSDT,F_192,2026-07-02T01:40:00+00:00,2026-07-02T01:50:00+00:00,78.582024,78.063267,1000.0,-6.6015,,stop,2
0.5,SOLUSDT,F_192,2026-07-02T03:55:00+00:00,2026-07-02T04:20:00+00:00,78.882414,78.217741,1000.0,-8.4261,,stop,5
0.5,SOLUSDT,F_192,2026-07-02T09:40:00+00:00,2026-07-02T10:35:00+00:00,79.733519,80.597178,1000.0,10.8318,,tp,11
0.5,SOLUSDT,F_192,2026-07-02T10:50:00+00:00,2026-07-02T13:25:00+00:00,81.50582,80.649411,1000.0,-10.5073,,stop,31
0.5,SOLUSDT,F_192,2026-07-03T01:05:00+00:00,2026-07-03T02:45:00+00:00,81.1053,80.626064,1000.0,-5.9088,,stop,20
0.5,SOLUSDT,F_192,2026-07-03T05:50:00+00:00,2026-07-03T06:20:00+00:00,81.345612,80.913145,1000.0,-5.3164,,stop,6
0.5,SOLUSDT,F_192,2026-07-03T07:50:00+00:00,2026-07-03T07:55:00+00:00,81.495807,81.094533,1000.0,-4.9239,,stop,1
0.5,SOLUSDT,F_192,2026-07-03T15:10:00+00:00,2026-07-03T15:15:00+00:00,82.00647,81.367697,1000.0,-7.7893,,stop,1
0.5,SOLUSDT,F_192,2026-07-03T17:20:00+00:00,2026-07-03T17:40:00+00:00,81.886314,81.477398,1000.0,-4.9937,,stop,4
0.5,SOLUSDT,F_192,2026-07-04T17:55:00+00:00,2026-07-04T18:00:00+00:00,82.80751,82.334621,1000.0,-5.7107,,stop,1
0.5,SOLUSDT,F_192,2026-07-05T04:45:00+00:00,2026-07-05T04:45:00+00:00,80.945092,80.615869,1000.0,-4.0672,,stop,0
0.5,SOLUSDT,F_192,2026-07-05T11:35:00+00:00,2026-07-05T12:00:00+00:00,80.714793,80.360189,1000.0,-4.3933,,stop,5
0.5,SOLUSDT,F_192,2026-07-05T22:25:00+00:00,2026-07-05T22:30:00+00:00,82.386964,81.666374,1000.0,-8.7464,,stop,1
0.5,SOLUSDT,F_192,2026-07-06T07:35:00+00:00,2026-07-06T08:30:00+00:00,80.885014,80.503081,1000.0,-4.7219,,stop,11
0.5,SOLUSDT,F_192,2026-07-06T10:35:00+00:00,2026-07-06T12:00:00+00:00,80.624676,80.260202,1000.0,-4.5206,,stop,17
0.5,SOLUSDT,F_192,2026-07-06T15:55:00+00:00,2026-07-06T21:05:00+00:00,81.545872,82.649716,1000.0,13.5365,,tp,62
0.5,SOLUSDT,F_192,2026-07-07T06:35:00+00:00,2026-07-07T10:30:00+00:00,81.395677,80.928904,1000.0,-5.7346,,stop,47
0.5,SOLUSDT,F_192,2026-07-07T07:15:00+00:00,2026-07-07T07:30:00+00:00,81.826236,81.403131,1000.0,-5.1708,,stop,3
0.5,SOLUSDT,F_192,2026-07-07T12:25:00+00:00,2026-07-07T12:30:00+00:00,82.086574,81.62889,1000.0,-5.5756,,stop,1
0.5,SOLUSDT,F_192,2026-07-07T17:30:00+00:00,2026-07-07T18:15:00+00:00,82.677341,82.084778,1000.0,-7.1672,,stop,9
0.5,SOLUSDT,F_192,2026-07-07T23:20:00+00:00,2026-07-07T23:30:00+00:00,81.235469,80.861641,1000.0,-4.6018,,stop,2
0.5,SOLUSDT,F_192,2026-07-08T11:45:00+00:00,2026-07-08T12:30:00+00:00,77.660828,77.260259,1000.0,-5.1579,,stop,9
0.5,SOLUSDT,F_192,2026-07-08T17:25:00+00:00,2026-07-08T17:50:00+00:00,77.490607,77.043178,1000.0,-5.774,,stop,5
