symbol,NOVA_EXT_MAX,NOVA_EMA_X,NOVA_EMA_PCT,net,trades,win_pct,pf
ETHUSDT,-0.15,4,0.05,0.0,0,0.0,0.0
ETHUSDT,-0.15,4,0.08,0.0,0,0.0,0.0
ETHUSDT,-0.15,4,0.1,0.0,0,0.0,0.0
ETHUSDT,-0.15,6,0.05,0.0,0,0.0,0.0
ETHUSDT,-0.15,6,0.08,0.0,0,0.0,0.0
ETHUSDT,-0.15,6,0.1,0.0,0,0.0,0.0
ETHUSDT,-0.15,8,0.05,0.0,0,0.0,0.0
ETHUSDT,-0.15,8,0.08,0.0,0,0.0,0.0
ETHUSDT,-0.15,8,0.1,0.0,0,0.0,0.0
ETHUSDT,0.1,4,0.05,-1.3746046948306885,38,63.16,0.7252027076338818
ETHUSDT,0.1,4,0.08,-1.3746046948306885,38,63.16,0.7252027076338818
ETHUSDT,0.1,4,0.1,-1.3746046948306885,38,63.16,0.7252027076338818
ETHUSDT,0.1,6,0.05,-1.3746046948306885,38,63.16,0.7252027076338818
ETHUSDT,0.1,6,0.08,-1.3746046948306885,38,63.16,0.7252027076338818
ETHUSDT,0.1,6,0.1,-1.3746046948306885,38,63.16,0.7252027076338818
ETHUSDT,0.1,8,0.05,-1.3746046948306885,38,63.16,0.7252027076338818
ETHUSDT,0.1,8,0.08,-1.3746046948306885,38,63.16,0.7252027076338818
ETHUSDT,0.1,8,0.1,-1.3746046948306885,38,63.16,0.7252027076338818
ETHUSDT,0.5,4,0.05,-4.455773962820776,171,70.76,0.74761827162147
ETHUSDT,0.5,4,0.08,-4.455773962820776,171,70.76,0.74761827162147
ETHUSDT,0.5,4,0.1,-4.455773962820776,171,70.76,0.74761827162147
ETHUSDT,0.5,6,0.05,-4.455773962820776,171,70.76,0.74761827162147
ETHUSDT,0.5,6,0.08,-4.455773962820776,171,70.76,0.74761827162147
ETHUSDT,0.5,6,0.1,-4.455773962820776,171,70.76,0.74761827162147
ETHUSDT,0.5,8,0.05,-4.455773962820776,171,70.76,0.74761827162147
ETHUSDT,0.5,8,0.08,-4.455773962820776,171,70.76,0.74761827162147
ETHUSDT,0.5,8,0.1,-4.455773962820776,171,70.76,0.74761827162147
ETHUSDT,1.0,4,0.05,-1.2082494419578815,262,74.05,0.9483616513769162
ETHUSDT,1.0,4,0.08,-1.6536695731519109,265,73.96,0.9310722660296845
ETHUSDT,1.0,4,0.1,-1.6536695731519109,265,73.96,0.9310722660296845
ETHUSDT,1.0,6,0.05,-1.6536695731519109,265,73.96,0.9310722660296845
ETHUSDT,1.0,6,0.08,-1.6536695731519109,265,73.96,0.9310722660296845
ETHUSDT,1.0,6,0.1,-1.6536695731519109,265,73.96,0.9310722660296845
ETHUSDT,1.0,8,0.05,-1.6536695731519109,265,73.96,0.9310722660296845
ETHUSDT,1.0,8,0.08,-1.6536695731519109,265,73.96,0.9310722660296845
ETHUSDT,1.0,8,0.1,-1.6536695731519109,265,73.96,0.9310722660296845
