NOVA_R,NOVA_CAP,NOVA_HALVE,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-07T06:20:00+00:00,2026-06-07T08:45:00+00:00,7.661948,7.76641,25.0,0.3408,1.824,tp,29
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-07T06:30:00+00:00,2026-06-07T08:55:00+00:00,7.698996,7.793422,25.0,0.3066,1.806,tp,29
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-07T08:40:00+00:00,2026-06-07T09:15:00+00:00,7.748059,7.825016,25.0,0.2483,1.766,tp,7
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-07T09:00:00+00:00,2026-06-07T09:30:00+00:00,7.820153,7.756485,25.0,-0.2035,-1.188,stop,6
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-07T11:50:00+00:00,2026-06-07T12:05:00+00:00,7.789113,7.737327,25.0,-0.1662,-1.241,stop,3
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-07T14:05:00+00:00,2026-06-07T15:15:00+00:00,7.728033,7.676184,25.0,-0.1677,-1.239,stop,14
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-07T17:05:00+00:00,2026-06-07T17:50:00+00:00,7.775095,7.712198,25.0,-0.2022,-1.19,stop,9
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-07T22:15:00+00:00,2026-06-07T22:20:00+00:00,7.952325,7.866656,21.09,-0.2272,-1.136,stop,1
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-08T00:30:00+00:00,2026-06-08T01:10:00+00:00,7.959334,7.892774,25.0,-0.2091,-1.183,stop,8
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-08T06:20:00+00:00,2026-06-08T11:15:00+00:00,7.839178,7.937417,25.0,0.3133,1.81,tp,59
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-08T07:25:00+00:00,2026-06-08T08:45:00+00:00,7.907266,7.848906,25.0,-0.1845,-1.212,stop,16
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-08T07:50:00+00:00,2026-06-08T08:00:00+00:00,7.945316,7.884053,25.0,-0.1928,-1.201,stop,2
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-08T11:20:00+00:00,2026-06-08T12:00:00+00:00,7.982364,7.920767,25.0,-0.1929,-1.201,stop,8
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-08T12:45:00+00:00,2026-06-09T00:20:00+00:00,8.017409,7.933796,21.88,-0.2282,-1.141,stop,139
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-08T15:00:00+00:00,2026-06-08T16:30:00+00:00,8.069477,7.998494,25.0,-0.2199,-1.172,stop,18
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-08T21:10:00+00:00,2026-06-08T21:55:00+00:00,8.121544,8.069612,25.0,-0.1599,-1.254,stop,9
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-09T04:10:00+00:00,2026-06-09T04:30:00+00:00,7.906265,7.855753,25.0,-0.1597,-1.254,stop,4
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-09T04:35:00+00:00,2026-06-09T07:25:00+00:00,7.960335,7.901336,25.0,-0.1853,-1.211,stop,34
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-09T12:05:00+00:00,2026-06-09T12:45:00+00:00,7.9333,7.882325,25.0,-0.1606,-1.252,stop,8
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-09T17:20:00+00:00,2026-06-10T02:25:00+00:00,7.843183,7.737968,16.49,-0.2212,-1.106,stop,109
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-09T19:05:00+00:00,2026-06-09T19:45:00+00:00,7.885238,7.824481,25.0,-0.1926,-1.201,stop,8
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-09T20:15:00+00:00,2026-06-09T21:15:00+00:00,7.927292,7.868336,25.0,-0.1859,-1.21,stop,12
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-10T07:05:00+00:00,2026-06-10T08:30:00+00:00,7.748059,7.698467,25.0,-0.16,-1.253,stop,17
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-10T07:25:00+00:00,2026-06-10T08:00:00+00:00,7.799126,7.746899,25.0,-0.1674,-1.239,stop,7
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-10T12:35:00+00:00,2026-06-10T13:40:00+00:00,7.780101,7.890116,25.0,0.3535,1.829,tp,13
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-10T13:45:00+00:00,2026-06-10T13:50:00+00:00,7.908267,7.83621,25.0,-0.2278,-1.165,stop,1
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-11T00:15:00+00:00,2026-06-11T01:35:00+00:00,7.603872,7.681017,25.0,0.2536,1.771,tp,16
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-11T01:05:00+00:00,2026-06-11T03:55:00+00:00,7.652936,7.730017,25.0,0.2518,1.769,tp,34
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-11T01:20:00+00:00,2026-06-11T02:30:00+00:00,7.688983,7.632904,25.0,-0.1823,-1.215,stop,14
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-11T03:35:00+00:00,2026-06-11T03:55:00+00:00,7.73304,7.799744,25.0,0.2156,1.736,tp,4
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-11T04:00:00+00:00,2026-06-11T06:00:00+00:00,7.813144,7.754336,25.0,-0.1882,-1.207,stop,24
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-11T08:25:00+00:00,2026-06-11T09:10:00+00:00,7.830166,7.792166,25.0,-0.1213,-1.364,stop,9
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-11T10:55:00+00:00,2026-06-11T11:05:00+00:00,7.835173,7.799163,25.0,-0.1149,-1.393,stop,2
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-11T11:15:00+00:00,2026-06-11T12:20:00+00:00,7.846187,7.806739,25.0,-0.1257,-1.347,stop,13
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-11T17:30:00+00:00,2026-06-11T17:45:00+00:00,7.807136,7.909127,25.0,0.3266,1.817,tp,3
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-11T17:50:00+00:00,2026-06-11T20:40:00+00:00,7.948319,7.864939,21.73,-0.228,-1.14,stop,34
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-12T08:10:00+00:00,2026-06-12T09:20:00+00:00,7.852195,7.906189,25.0,0.1719,1.68,tp,14
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-12T09:20:00+00:00,2026-06-12T10:25:00+00:00,7.907266,7.862175,25.0,-0.1426,-1.294,stop,13
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-12T14:55:00+00:00,2026-06-12T15:35:00+00:00,7.977357,7.896079,22.47,-0.229,-1.145,stop,8
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-13T00:15:00+00:00,2026-06-13T01:40:00+00:00,7.890244,7.925356,25.0,0.1113,1.546,tp,17
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-13T01:10:00+00:00,2026-06-13T01:15:00+00:00,7.920283,7.886018,25.0,-0.1082,-1.428,stop,1
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-13T01:45:00+00:00,2026-06-13T02:20:00+00:00,7.946317,7.910448,25.0,-0.1128,-1.403,stop,7
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-13T06:50:00+00:00,2026-06-13T07:05:00+00:00,7.930296,7.893592,25.0,-0.1157,-1.389,stop,3
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-13T07:30:00+00:00,2026-06-13T07:30:00+00:00,7.973352,7.933882,25.0,-0.1238,-1.354,stop,0
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-13T08:40:00+00:00,2026-06-13T09:00:00+00:00,7.989373,7.948312,25.0,-0.1285,-1.337,stop,4
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-13T11:15:00+00:00,2026-06-13T11:50:00+00:00,7.996382,7.966013,25.0,-0.0949,-1.518,stop,7
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-13T12:20:00+00:00,2026-06-13T13:30:00+00:00,8.004392,7.97601,25.0,-0.0886,-1.577,stop,14
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-13T12:55:00+00:00,2026-06-13T13:00:00+00:00,8.022416,7.993725,25.0,-0.0894,-1.569,stop,1
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-13T15:40:00+00:00,2026-06-13T15:40:00+00:00,8.049451,8.015446,25.0,-0.1056,-1.443,stop,0
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-13T21:45:00+00:00,2026-06-13T22:00:00+00:00,8.04144,8.005591,25.0,-0.1115,-1.41,stop,3
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-14T09:45:00+00:00,2026-06-14T10:45:00+00:00,7.953326,7.916592,25.0,-0.1155,-1.39,stop,12
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-14T16:15:00+00:00,2026-06-14T16:45:00+00:00,7.869217,7.840439,25.0,-0.0914,-1.55,stop,6
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-14T20:40:00+00:00,2026-06-14T21:15:00+00:00,7.872221,7.904788,25.0,0.1034,1.52,tp,7
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-14T21:20:00+00:00,2026-06-14T21:40:00+00:00,7.982364,8.052168,25.0,0.2186,1.739,tp,4
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-14T21:45:00+00:00,2026-06-15T00:05:00+00:00,8.088501,8.188985,25.0,0.3106,1.808,tp,28
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-14T23:30:00+00:00,2026-06-15T01:00:00+00:00,8.161596,8.098055,25.0,-0.1946,-1.199,stop,18
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-15T00:15:00+00:00,2026-06-15T00:20:00+00:00,8.228683,8.167338,25.0,-0.1864,-1.21,stop,1
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-15T02:20:00+00:00,2026-06-15T02:30:00+00:00,8.20265,8.147901,25.0,-0.1669,-1.24,stop,2
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-15T03:45:00+00:00,2026-06-15T04:00:00+00:00,8.220673,8.180025,25.0,-0.1236,-1.355,stop,3
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-15T06:25:00+00:00,2026-06-15T06:30:00+00:00,8.230686,8.189882,25.0,-0.1239,-1.354,stop,1
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-15T10:35:00+00:00,2026-06-15T10:50:00+00:00,8.245706,8.285206,25.0,0.1198,1.571,tp,3
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-15T11:20:00+00:00,2026-06-15T11:35:00+00:00,8.400907,8.33092,25.0,-0.2083,-1.183,stop,3
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-15T11:30:00+00:00,2026-06-15T11:35:00+00:00,8.446967,8.368217,24.9,-0.2321,-1.161,stop,1
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-15T13:20:00+00:00,2026-06-15T14:10:00+00:00,8.483014,8.41349,25.0,-0.2049,-1.187,stop,10
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-15T15:45:00+00:00,2026-06-15T17:10:00+00:00,8.515055,8.450341,25.0,-0.19,-1.205,stop,17
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-15T15:55:00+00:00,2026-06-15T16:05:00+00:00,8.586148,8.514207,25.0,-0.2095,-1.182,stop,2
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-16T06:30:00+00:00,2026-06-16T08:10:00+00:00,8.246707,8.289916,25.0,0.131,1.6,tp,20
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-16T07:35:00+00:00,2026-06-16T08:45:00+00:00,8.297773,8.351473,25.0,0.1618,1.663,tp,14
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-16T08:45:00+00:00,2026-06-16T09:20:00+00:00,8.368865,8.324601,25.0,-0.1322,-1.324,stop,7
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-16T12:20:00+00:00,2026-06-16T12:45:00+00:00,8.422936,8.369184,25.0,-0.1595,-1.254,stop,5
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-16T17:50:00+00:00,2026-06-17T01:55:00+00:00,8.26473,8.344154,25.0,0.2403,1.759,tp,97
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-16T20:45:00+00:00,2026-06-16T21:30:00+00:00,8.348839,8.29333,25.0,-0.1662,-1.241,stop,9
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-17T01:05:00+00:00,2026-06-17T01:15:00+00:00,8.322806,8.275034,25.0,-0.1435,-1.291,stop,2
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-17T01:50:00+00:00,2026-06-17T05:20:00+00:00,8.354847,8.294764,25.0,-0.1798,-1.219,stop,42
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-17T04:50:00+00:00,2026-06-17T04:50:00+00:00,8.399906,8.354602,25.0,-0.1348,-1.316,stop,0
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-17T13:15:00+00:00,2026-06-17T13:20:00+00:00,8.197643,8.139619,25.0,-0.177,-1.223,stop,1
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-17T13:40:00+00:00,2026-06-17T14:45:00+00:00,8.205654,8.147619,25.0,-0.1768,-1.224,stop,13
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-17T15:35:00+00:00,2026-06-17T16:25:00+00:00,8.2417,8.354825,25.0,0.3431,1.825,tp,10
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-17T15:50:00+00:00,2026-06-17T18:00:00+00:00,8.289763,8.214213,25.0,-0.2278,-1.165,stop,26
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-18T00:05:00+00:00,2026-06-18T00:55:00+00:00,8.119542,8.074317,25.0,-0.1392,-1.303,stop,10
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-18T07:00:00+00:00,2026-06-18T07:10:00+00:00,7.994379,7.949317,25.0,-0.1409,-1.298,stop,2
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-18T07:20:00+00:00,2026-06-18T11:40:00+00:00,8.005394,7.962885,25.0,-0.1327,-1.322,stop,52
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-18T07:30:00+00:00,2026-06-18T10:05:00+00:00,8.04144,7.999456,25.0,-0.1305,-1.33,stop,31
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-18T08:10:00+00:00,2026-06-18T08:15:00+00:00,8.070478,8.022321,25.0,-0.1492,-1.277,stop,1
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-18T12:20:00+00:00,2026-06-18T13:40:00+00:00,8.058462,8.00547,25.0,-0.1644,-1.245,stop,16
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-18T19:35:00+00:00,2026-06-18T20:15:00+00:00,7.901258,7.957757,25.0,0.1788,1.69,tp,8
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-18T19:45:00+00:00,2026-06-18T23:50:00+00:00,7.936304,7.999605,25.0,0.1994,1.717,tp,49
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-18T20:05:00+00:00,2026-06-19T03:15:00+00:00,7.969347,7.918468,25.0,-0.1596,-1.254,stop,86
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-18T20:35:00+00:00,2026-06-18T21:10:00+00:00,8.00239,7.949328,25.0,-0.1658,-1.242,stop,7
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-18T23:55:00+00:00,2026-06-19T00:00:00+00:00,8.02542,7.986309,25.0,-0.1218,-1.362,stop,1
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-19T00:35:00+00:00,2026-06-19T01:10:00+00:00,8.034431,7.9916,25.0,-0.1333,-1.321,stop,7
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-19T01:05:00+00:00,2026-06-19T01:05:00+00:00,8.047448,8.004029,25.0,-0.1349,-1.316,stop,0
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-19T06:05:00+00:00,2026-06-19T06:35:00+00:00,7.919282,7.87232,25.0,-0.1483,-1.279,stop,6
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-19T12:55:00+00:00,2026-06-19T23:55:00+00:00,7.861206,7.944009,25.0,0.2633,1.778,tp,132
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-19T13:45:00+00:00,2026-06-19T16:55:00+00:00,7.914275,7.851769,25.0,-0.1974,-1.195,stop,38
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-19T20:50:00+00:00,2026-06-19T21:40:00+00:00,7.91828,7.876314,25.0,-0.1325,-1.323,stop,10
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-19T21:15:00+00:00,2026-06-19T21:25:00+00:00,7.940309,7.898742,25.0,-0.1309,-1.329,stop,2
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-20T00:00:00+00:00,2026-06-20T00:00:00+00:00,7.959334,7.924732,25.0,-0.1087,-1.425,stop,0
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-20T04:30:00+00:00,2026-06-20T05:10:00+00:00,7.923287,7.956073,25.0,0.1034,1.52,tp,8
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-20T05:10:00+00:00,2026-06-20T08:35:00+00:00,7.960335,7.92131,25.0,-0.1226,-1.359,stop,41
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-20T09:55:00+00:00,2026-06-20T09:55:00+00:00,7.992377,7.961299,25.0,-0.0972,-1.5,stop,0
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-20T14:50:00+00:00,2026-06-20T15:00:00+00:00,7.970348,7.912762,25.0,-0.1806,-1.218,stop,2
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-20T15:20:00+00:00,2026-06-20T16:25:00+00:00,7.998384,7.928207,25.0,-0.2193,-1.172,stop,13
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-20T21:15:00+00:00,2026-06-20T21:15:00+00:00,7.942312,7.915865,25.0,-0.0832,-1.638,stop,0
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-20T22:15:00+00:00,2026-06-21T02:10:00+00:00,7.977357,7.939166,25.0,-0.1197,-1.371,stop,47
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-21T06:40:00+00:00,2026-06-21T06:45:00+00:00,7.963339,7.937007,25.0,-0.0827,-1.646,stop,1
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-21T07:35:00+00:00,2026-06-21T07:50:00+00:00,7.972351,7.944438,25.0,-0.0875,-1.589,stop,3
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-21T09:35:00+00:00,2026-06-21T11:15:00+00:00,7.978358,7.941307,25.0,-0.1161,-1.387,stop,20
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-21T10:25:00+00:00,2026-06-21T10:35:00+00:00,8.014405,7.976451,25.0,-0.1184,-1.377,stop,2
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-21T15:00:00+00:00,2026-06-21T16:15:00+00:00,7.976356,7.940876,25.0,-0.1112,-1.411,stop,15
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-22T00:40:00+00:00,2026-06-22T01:25:00+00:00,7.906265,7.99015,25.0,0.2652,1.779,tp,9
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-22T01:30:00+00:00,2026-06-22T02:10:00+00:00,7.999386,7.924499,24.78,-0.2319,-1.16,stop,8
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-22T06:10:00+00:00,2026-06-22T06:20:00+00:00,7.972351,7.935307,25.0,-0.1162,-1.387,stop,2
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-22T08:45:00+00:00,2026-06-22T08:45:00+00:00,8.016408,7.972744,25.0,-0.1362,-1.312,stop,0
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-22T11:10:00+00:00,2026-06-22T11:15:00+00:00,8.062468,8.016033,25.0,-0.144,-1.29,stop,1
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-22T11:50:00+00:00,2026-06-22T14:20:00+00:00,8.106525,8.047906,25.0,-0.1808,-1.218,stop,30
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-23T01:10:00+00:00,2026-06-23T01:45:00+00:00,7.904262,7.856607,25.0,-0.1507,-1.273,stop,7
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-23T11:25:00+00:00,2026-06-23T12:50:00+00:00,7.612884,7.573311,25.0,-0.13,-1.332,stop,17
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-23T14:15:00+00:00,2026-06-23T14:55:00+00:00,7.658944,7.59092,25.0,-0.222,-1.17,stop,8
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-23T22:05:00+00:00,2026-06-23T22:20:00+00:00,7.627903,7.596301,25.0,-0.1036,-1.455,stop,3
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-23T22:15:00+00:00,2026-06-23T22:15:00+00:00,7.650933,7.6203,25.0,-0.1001,-1.479,stop,0
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-24T00:10:00+00:00,2026-06-24T00:45:00+00:00,7.662949,7.622027,25.0,-0.1335,-1.32,stop,7
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-24T05:10:00+00:00,2026-06-24T10:15:00+00:00,7.623898,7.579318,25.0,-0.1462,-1.284,stop,61
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-24T11:50:00+00:00,2026-06-24T11:50:00+00:00,7.690985,7.63733,25.0,-0.1744,-1.227,stop,0
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-24T20:05:00+00:00,2026-06-24T21:35:00+00:00,7.321506,7.431261,24.52,0.3676,1.838,tp,18
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-24T20:50:00+00:00,2026-06-24T21:10:00+00:00,7.434652,7.364209,24.43,-0.2315,-1.158,stop,4
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-24T21:40:00+00:00,2026-06-24T22:45:00+00:00,7.449672,7.399326,25.0,-0.169,-1.237,stop,13
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-25T02:30:00+00:00,2026-06-25T02:40:00+00:00,7.433651,7.401017,25.0,-0.1098,-1.419,stop,2
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-25T04:50:00+00:00,2026-06-25T05:00:00+00:00,7.444666,7.47836,25.0,0.1131,1.552,tp,2
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-25T05:00:00+00:00,2026-06-25T05:20:00+00:00,7.476707,7.51892,25.0,0.1411,1.624,tp,4
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-25T05:10:00+00:00,2026-06-25T09:20:00+00:00,7.528775,7.483319,25.0,-0.1509,-1.273,stop,50
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-25T21:30:00+00:00,2026-06-25T23:30:00+00:00,7.243404,7.286776,25.0,0.1497,1.641,tp,24
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-26T03:50:00+00:00,2026-06-26T07:25:00+00:00,7.197344,7.319531,21.86,0.3711,1.855,tp,43
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-26T06:45:00+00:00,2026-06-26T09:00:00+00:00,7.283456,7.229474,25.0,-0.1853,-1.211,stop,27
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-26T07:15:00+00:00,2026-06-26T08:15:00+00:00,7.321506,7.265477,25.0,-0.1913,-1.203,stop,12
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-26T12:30:00+00:00,2026-06-26T12:35:00+00:00,7.207357,7.165744,25.0,-0.1443,-1.289,stop,1
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-26T14:00:00+00:00,2026-06-27T15:10:00+00:00,7.27845,7.426782,18.43,0.3755,1.878,tp,302
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-26T15:40:00+00:00,2026-06-27T22:15:00+00:00,7.352546,7.271367,20.51,-0.2264,-1.132,stop,367
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-27T02:10:00+00:00,2026-06-27T02:50:00+00:00,7.377578,7.405653,25.0,0.0951,1.489,tp,8
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-27T02:25:00+00:00,2026-06-27T02:30:00+00:00,7.423638,7.389876,25.0,-0.1137,-1.398,stop,1
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-27T12:55:00+00:00,2026-06-27T14:10:00+00:00,7.383586,7.410511,25.0,0.0912,1.472,tp,15
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-27T14:10:00+00:00,2026-06-27T15:10:00+00:00,7.40962,7.433087,25.0,0.0792,1.416,tp,12
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-27T15:10:00+00:00,2026-06-27T17:00:00+00:00,7.441662,7.4113,25.0,-0.102,-1.466,stop,22
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-28T07:40:00+00:00,2026-06-28T08:35:00+00:00,7.30949,7.342789,25.0,0.1139,1.554,tp,11
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-28T08:40:00+00:00,2026-06-28T08:50:00+00:00,7.356551,7.320593,25.0,-0.1222,-1.361,stop,2
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-28T14:20:00+00:00,2026-06-28T14:55:00+00:00,7.3175,7.282877,25.0,-0.1183,-1.377,stop,7
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-28T15:35:00+00:00,2026-06-28T15:35:00+00:00,7.337526,7.291464,25.0,-0.1569,-1.26,stop,0
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-28T20:25:00+00:00,2026-06-28T20:45:00+00:00,7.282455,7.240173,25.0,-0.1451,-1.287,stop,4
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-28T23:40:00+00:00,2026-06-29T00:05:00+00:00,7.290465,7.227629,25.0,-0.2155,-1.176,stop,5
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-29T02:45:00+00:00,2026-06-29T05:05:00+00:00,7.306486,7.245055,25.0,-0.2102,-1.181,stop,28
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-29T03:10:00+00:00,2026-06-29T04:10:00+00:00,7.356551,7.293914,25.0,-0.2129,-1.179,stop,12
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-29T06:10:00+00:00,2026-06-29T07:00:00+00:00,7.34053,7.289328,25.0,-0.1744,-1.227,stop,10
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-29T10:10:00+00:00,2026-06-29T10:30:00+00:00,7.369568,7.326032,25.0,-0.1477,-1.28,stop,4
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-29T12:10:00+00:00,2026-06-29T12:35:00+00:00,7.373573,7.315622,25.0,-0.1965,-1.197,stop,5
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-29T15:40:00+00:00,2026-06-29T17:10:00+00:00,7.333521,7.453248,22.66,0.37,1.85,tp,18
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-29T17:05:00+00:00,2026-06-29T17:10:00+00:00,7.372572,7.448876,25.0,0.2587,1.775,tp,1
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-29T17:15:00+00:00,2026-06-29T23:00:00+00:00,7.462689,7.397488,25.0,-0.2184,-1.173,stop,69
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-30T03:20:00+00:00,2026-06-30T03:20:00+00:00,7.337526,7.307871,25.0,-0.101,-1.472,stop,0
0.2,25.0,2.0,LINKUSDT,F_204,2026-06-30T06:30:00+00:00,2026-06-30T06:30:00+00:00,7.33252,7.300303,25.0,-0.1098,-1.418,stop,0
