NOVA_COOL_S,NOVA_MAX_PER,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
120.0,2,BTCUSDT,F_205,2026-07-28T10:43:00+00:00,2026-07-28T10:44:00+00:00,63592.432831,63452.355966,1000.0,-2.2027,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T10:52:00+00:00,2026-07-28T10:53:00+00:00,63637.801734,63526.628189,1000.0,-1.747,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T11:19:00+00:00,2026-07-28T11:20:00+00:00,63626.066498,63480.764083,1000.0,-2.2837,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T12:05:00+00:00,2026-07-28T12:06:00+00:00,63618.546735,63484.234088,1000.0,-2.1112,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T12:28:00+00:00,2026-07-28T12:29:00+00:00,63594.685756,63476.461798,1000.0,-1.859,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T12:47:00+00:00,2026-07-28T12:48:00+00:00,63630.582361,63484.760458,1000.0,-2.2917,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T12:58:00+00:00,2026-07-28T12:59:00+00:00,63647.984955,63509.16557,1000.0,-2.181,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T13:08:00+00:00,2026-07-28T13:09:00+00:00,63657.166876,63535.989717,1000.0,-1.9036,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T14:01:00+00:00,2026-07-28T14:03:00+00:00,63302.186,63076.096052,1000.0,-3.5716,,stop,2
120.0,2,BTCUSDT,F_205,2026-07-28T14:06:00+00:00,2026-07-28T14:08:00+00:00,63340.525777,63152.853058,1000.0,-2.9629,,stop,2
120.0,2,BTCUSDT,F_205,2026-07-28T14:37:00+00:00,2026-07-28T14:38:00+00:00,63418.707281,63205.936892,1000.0,-3.355,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T14:42:00+00:00,2026-07-28T14:43:00+00:00,63490.560569,63282.860049,1000.0,-3.2714,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T14:49:00+00:00,2026-07-28T14:59:00+00:00,63570.544413,63345.659291,1000.0,-3.5376,,stop,10
120.0,2,BTCUSDT,F_205,2026-07-28T15:21:00+00:00,2026-07-28T15:24:00+00:00,63674.679613,63831.710374,1000.0,2.4661,,tp,3
120.0,2,BTCUSDT,F_205,2026-07-28T15:24:00+00:00,2026-07-28T15:30:00+00:00,63878.33402,63644.241664,1000.0,-3.6647,,stop,6
120.0,2,BTCUSDT,F_205,2026-07-28T15:27:00+00:00,2026-07-28T15:28:00+00:00,64025.034483,63781.115388,1000.0,-3.8097,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T15:48:00+00:00,2026-07-28T15:49:00+00:00,64071.1844,63871.658874,1000.0,-3.1141,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T16:44:00+00:00,2026-07-28T16:45:00+00:00,64026.556459,63875.903979,1000.0,-2.353,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T16:51:00+00:00,2026-07-28T17:04:00+00:00,64045.170626,63889.200837,1000.0,-2.4353,,stop,13
120.0,2,BTCUSDT,F_205,2026-07-28T18:01:00+00:00,2026-07-28T18:02:00+00:00,63846.8932,63704.583726,1000.0,-2.2289,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T18:38:00+00:00,2026-07-28T18:39:00+00:00,63833.696066,63705.596702,1000.0,-2.0068,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T18:43:00+00:00,2026-07-28T18:44:00+00:00,63838.872787,63707.85905,1000.0,-2.0523,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T18:47:00+00:00,2026-07-28T18:48:00+00:00,63868.311007,63739.952636,1000.0,-2.0097,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T19:03:00+00:00,2026-07-28T19:04:00+00:00,63916.9842,63791.822596,1000.0,-1.9582,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T19:06:00+00:00,2026-07-28T19:07:00+00:00,63939.71371,63807.7956,1000.0,-2.0632,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T19:31:00+00:00,2026-07-28T19:32:00+00:00,63942.086791,63811.336929,1000.0,-2.0448,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T19:57:00+00:00,2026-07-28T19:58:00+00:00,63940.154282,63808.911862,1000.0,-2.0526,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T20:00:00+00:00,2026-07-28T20:01:00+00:00,63987.0752,63856.458032,1000.0,-2.0413,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T21:01:00+00:00,2026-07-28T21:02:00+00:00,64031.1324,63921.320801,1000.0,-1.715,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T21:04:00+00:00,2026-07-28T21:05:00+00:00,64043.148,63933.456319,1000.0,-1.7128,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T21:06:00+00:00,2026-07-28T21:07:00+00:00,64068.701176,63958.92634,1000.0,-1.7134,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T21:36:00+00:00,2026-07-28T21:37:00+00:00,64100.212087,63987.815361,1000.0,-1.7535,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T23:31:00+00:00,2026-07-28T23:32:00+00:00,63790.8204,63660.866404,1000.0,-2.0372,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T23:33:00+00:00,2026-07-28T23:34:00+00:00,63842.898013,63705.99242,1000.0,-2.1444,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T23:35:00+00:00,2026-07-28T23:36:00+00:00,63894.935574,63753.219933,1000.0,-2.2179,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T23:40:00+00:00,2026-07-28T23:41:00+00:00,63904.9686,63759.019696,1000.0,-2.2838,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-28T23:45:00+00:00,2026-07-29T00:05:00+00:00,63928.949735,63971.099054,1000.0,0.6593,,tp,20
120.0,2,BTCUSDT,F_205,2026-07-28T23:48:00+00:00,2026-07-28T23:49:00+00:00,64010.375451,63858.120405,1000.0,-2.3786,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T00:01:00+00:00,2026-07-29T00:05:00+00:00,64066.428225,64113.786095,1000.0,0.7392,,tp,4
120.0,2,BTCUSDT,F_205,2026-07-29T00:06:00+00:00,2026-07-29T00:07:00+00:00,64220.287983,64046.502008,1000.0,-2.7061,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T00:46:00+00:00,2026-07-29T00:47:00+00:00,64255.433613,64075.220256,1000.0,-2.8046,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T02:13:00+00:00,2026-07-29T02:14:00+00:00,63938.201747,63768.747323,1000.0,-2.6503,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T02:29:00+00:00,2026-07-29T02:47:00+00:00,64031.1324,63861.147699,1000.0,-2.6547,,stop,18
120.0,2,BTCUSDT,F_205,2026-07-29T02:40:00+00:00,2026-07-29T02:41:00+00:00,64181.3274,64019.266877,1000.0,-2.525,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T03:10:00+00:00,2026-07-29T03:11:00+00:00,64085.2026,63942.803038,1000.0,-2.222,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T04:10:00+00:00,2026-07-29T04:11:00+00:00,63851.369011,63699.511853,1000.0,-2.3783,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T04:25:00+00:00,2026-07-29T04:26:00+00:00,63867.950539,63709.998303,1000.0,-2.4731,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T04:28:00+00:00,2026-07-29T04:29:00+00:00,63902.435311,63743.162762,1000.0,-2.4924,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T04:36:00+00:00,2026-07-29T04:45:00+00:00,63920.999413,63767.246942,1000.0,-2.4054,,stop,9
120.0,2,BTCUSDT,F_205,2026-07-29T04:38:00+00:00,2026-07-29T04:39:00+00:00,63983.080013,63828.209616,1000.0,-2.4205,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T05:00:00+00:00,2026-07-29T05:01:00+00:00,64051.498842,63910.40859,1000.0,-2.2028,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T05:11:00+00:00,2026-07-29T05:12:00+00:00,64096.176848,63967.95312,1000.0,-2.0005,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T05:36:00+00:00,2026-07-29T05:37:00+00:00,64113.098818,63971.42771,1000.0,-2.2097,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T05:52:00+00:00,2026-07-29T05:53:00+00:00,64142.97761,64014.615998,1000.0,-2.0012,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T06:24:00+00:00,2026-07-29T06:25:00+00:00,64255.4236,64130.511128,1000.0,-1.944,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T06:26:00+00:00,2026-07-29T06:27:00+00:00,64347.903668,64214.902773,1000.0,-2.0669,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T06:28:00+00:00,2026-07-29T07:59:00+00:00,64425.204028,64471.016894,1000.0,0.7111,,tp,91
120.0,2,BTCUSDT,F_205,2026-07-29T06:30:00+00:00,2026-07-29T06:31:00+00:00,64486.7239,64332.138971,1000.0,-2.3972,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T06:33:00+00:00,2026-07-29T06:34:00+00:00,64529.7798,64357.292129,1000.0,-2.673,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T07:13:00+00:00,2026-07-29T07:14:00+00:00,64567.759109,64456.523698,1000.0,-1.7228,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T07:59:00+00:00,2026-07-29T08:00:00+00:00,64633.904987,64516.281789,1000.0,-1.8198,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T08:44:00+00:00,2026-07-29T08:45:00+00:00,64483.72,64367.99982,1000.0,-1.7946,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T08:46:00+00:00,2026-07-29T08:47:00+00:00,64583.85,64461.712121,1000.0,-1.8912,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T09:13:00+00:00,2026-07-29T09:14:00+00:00,64543.798,64428.881428,1000.0,-1.7804,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T09:19:00+00:00,2026-07-29T09:20:00+00:00,64557.856252,64440.10507,1000.0,-1.824,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T09:32:00+00:00,2026-07-29T09:33:00+00:00,64587.805135,64466.195705,1000.0,-1.8829,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T09:38:00+00:00,2026-07-29T09:39:00+00:00,64608.141538,64482.804774,1000.0,-1.94,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T09:41:00+00:00,2026-07-29T09:42:00+00:00,64755.402729,64605.895738,1000.0,-2.3088,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T11:14:00+00:00,2026-07-29T11:15:00+00:00,64609.613449,64488.068405,1000.0,-1.8812,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T11:22:00+00:00,2026-07-29T11:23:00+00:00,64661.170386,64533.065341,1000.0,-1.9812,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T12:00:00+00:00,2026-07-29T12:01:00+00:00,64591.389789,64484.051402,1000.0,-1.6618,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T13:15:00+00:00,2026-07-29T13:16:00+00:00,64414.009494,64279.986737,1000.0,-2.0806,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T13:33:00+00:00,2026-07-29T13:34:00+00:00,64447.6732,64274.413412,1000.0,-2.6884,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T13:43:00+00:00,2026-07-29T13:56:00+00:00,64509.7538,64267.61001,1000.0,-3.7536,,stop,13
120.0,2,BTCUSDT,F_205,2026-07-29T13:49:00+00:00,2026-07-29T13:52:00+00:00,64635.9176,64396.220685,1000.0,-3.7084,,stop,3
120.0,2,BTCUSDT,F_205,2026-07-29T14:00:00+00:00,2026-07-29T14:01:00+00:00,64748.754097,64492.093813,1000.0,-3.9639,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T16:23:00+00:00,2026-07-29T16:24:00+00:00,64176.150679,64023.624484,1000.0,-2.3767,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T17:43:00+00:00,2026-07-29T17:45:00+00:00,64016.683641,63861.253089,1000.0,-2.428,,stop,2
120.0,2,BTCUSDT,F_205,2026-07-29T17:47:00+00:00,2026-07-29T17:48:00+00:00,64068.801306,63913.529848,1000.0,-2.4235,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T17:51:00+00:00,2026-07-29T17:52:00+00:00,64137.530538,63984.219921,1000.0,-2.3903,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T17:54:00+00:00,2026-07-29T18:00:00+00:00,64229.279657,64297.047549,1000.0,1.0551,,tp,6
120.0,2,BTCUSDT,F_205,2026-07-29T18:00:00+00:00,2026-07-29T18:01:00+00:00,64353.380779,64456.361293,1000.0,1.6002,,tp,1
120.0,2,BTCUSDT,F_205,2026-07-29T18:42:00+00:00,2026-07-29T19:10:00+00:00,64421.659426,64118.608162,1000.0,-4.7042,,stop,28
120.0,2,BTCUSDT,F_205,2026-07-29T18:50:00+00:00,2026-07-29T19:06:00+00:00,64592.96183,64321.761837,1000.0,-4.1986,,stop,16
120.0,2,BTCUSDT,F_205,2026-07-29T21:28:00+00:00,2026-07-29T21:29:00+00:00,63611.797973,63461.611916,1000.0,-2.361,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T21:30:00+00:00,2026-07-29T21:31:00+00:00,63658.228254,63508.218673,1000.0,-2.3565,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T21:33:00+00:00,2026-07-29T21:34:00+00:00,63674.659587,63528.279607,1000.0,-2.2989,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T21:39:00+00:00,2026-07-29T21:40:00+00:00,63709.695074,63569.204679,1000.0,-2.2052,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T21:41:00+00:00,2026-07-29T21:42:00+00:00,63723.983625,63582.973878,1000.0,-2.2128,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T21:49:00+00:00,2026-07-29T21:50:00+00:00,63746.172433,63587.060224,1000.0,-2.496,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T21:53:00+00:00,2026-07-29T21:54:00+00:00,63851.369011,63678.805949,1000.0,-2.7026,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T21:59:00+00:00,2026-07-29T22:19:00+00:00,63931.282764,64037.4286,1000.0,1.6603,,tp,20
120.0,2,BTCUSDT,F_205,2026-07-29T22:06:00+00:00,2026-07-29T22:07:00+00:00,64137.230148,63930.102832,1000.0,-3.2294,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T23:09:00+00:00,2026-07-29T23:10:00+00:00,64055.534081,63938.99947,1000.0,-1.8193,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T23:18:00+00:00,2026-07-29T23:22:00+00:00,64077.152148,63938.191446,1000.0,-2.1686,,stop,4
120.0,2,BTCUSDT,F_205,2026-07-29T23:20:00+00:00,2026-07-29T23:21:00+00:00,64137.320265,63993.189401,1000.0,-2.2472,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-29T23:46:00+00:00,2026-07-29T23:47:00+00:00,64116.833667,63987.615772,1000.0,-2.0154,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T00:14:00+00:00,2026-07-30T00:15:00+00:00,64166.998797,64027.352035,1000.0,-2.1763,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T00:16:00+00:00,2026-07-30T00:17:00+00:00,64194.384352,64042.171157,1000.0,-2.3711,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T01:05:00+00:00,2026-07-30T01:06:00+00:00,63912.588493,63757.594301,1000.0,-2.4251,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T01:31:00+00:00,2026-07-30T01:32:00+00:00,63949.186008,63817.850524,1000.0,-2.0537,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T01:33:00+00:00,2026-07-30T01:34:00+00:00,64023.011857,63890.988313,1000.0,-2.0621,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T01:36:00+00:00,2026-07-30T01:37:00+00:00,64123.262013,63991.118131,1000.0,-2.0608,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T01:46:00+00:00,2026-07-30T01:55:00+00:00,64181.167192,64242.871319,1000.0,0.9614,,tp,9
120.0,2,BTCUSDT,F_205,2026-07-30T01:55:00+00:00,2026-07-30T01:56:00+00:00,64389.347475,64218.108122,1000.0,-2.6594,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T03:17:00+00:00,2026-07-30T03:18:00+00:00,64361.701582,64217.915337,1000.0,-2.234,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T04:34:00+00:00,2026-07-30T04:35:00+00:00,64233.845585,64109.92705,1000.0,-1.9292,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T05:31:00+00:00,2026-07-30T05:39:00+00:00,64136.338991,63990.33898,1000.0,-2.2764,,stop,8
120.0,2,BTCUSDT,F_205,2026-07-30T06:30:00+00:00,2026-07-30T06:31:00+00:00,64161.3014,64042.960036,1000.0,-1.8444,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T07:01:00+00:00,2026-07-30T07:05:00+00:00,64131.2624,64002.536512,1000.0,-2.0072,,stop,4
120.0,2,BTCUSDT,F_205,2026-07-30T07:04:00+00:00,2026-07-30T07:05:00+00:00,64225.3846,64091.462957,1000.0,-2.0852,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T08:22:00+00:00,2026-07-30T08:23:00+00:00,64175.670055,64034.686603,1000.0,-2.1968,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T08:24:00+00:00,2026-07-30T08:25:00+00:00,64258.02698,64111.547764,1000.0,-2.2795,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T08:26:00+00:00,2026-07-30T08:27:00+00:00,64329.539826,64171.699454,1000.0,-2.4536,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T08:28:00+00:00,2026-07-30T08:29:00+00:00,64363.564,64206.06889,1000.0,-2.447,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T08:45:00+00:00,2026-07-30T08:46:00+00:00,64431.642387,64294.574926,1000.0,-2.1273,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T09:10:00+00:00,2026-07-30T09:11:00+00:00,64427.6472,64312.57916,1000.0,-1.786,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T09:14:00+00:00,2026-07-30T09:15:00+00:00,64470.50284,64338.027389,1000.0,-2.0548,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T09:17:00+00:00,2026-07-30T09:18:00+00:00,64499.730787,64366.277135,1000.0,-2.0691,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T09:22:00+00:00,2026-07-30T09:23:00+00:00,64571.824387,64428.342801,1000.0,-2.222,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T09:28:00+00:00,2026-07-30T09:29:00+00:00,64600.381463,64463.093215,1000.0,-2.1252,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T09:34:00+00:00,2026-07-30T09:35:00+00:00,64629.349072,64498.95985,1000.0,-2.0175,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T10:22:00+00:00,2026-07-30T10:23:00+00:00,64715.72121,64611.107435,1000.0,-1.6165,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T10:44:00+00:00,2026-07-30T10:45:00+00:00,64716.001574,64609.106119,1000.0,-1.6518,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T11:10:00+00:00,2026-07-30T11:11:00+00:00,64709.0125,64601.167379,1000.0,-1.6666,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T11:18:00+00:00,2026-07-30T11:19:00+00:00,64732.0424,64620.235315,1000.0,-1.7272,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T11:38:00+00:00,2026-07-30T11:39:00+00:00,64760.018722,64645.065031,1000.0,-1.7751,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T11:51:00+00:00,2026-07-30T11:52:00+00:00,64931.321126,64790.185675,1000.0,-2.1736,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T11:55:00+00:00,2026-07-30T11:56:00+00:00,64942.3154,64803.141656,1000.0,-2.143,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T12:12:00+00:00,2026-07-30T12:13:00+00:00,65008.631499,64872.187878,1000.0,-2.0989,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T12:58:00+00:00,2026-07-30T12:59:00+00:00,65016.251392,64898.122583,1000.0,-1.8169,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T13:43:00+00:00,2026-07-30T14:03:00+00:00,65016.4116,64824.594217,1000.0,-2.9503,,stop,20
120.0,2,BTCUSDT,F_205,2026-07-30T13:45:00+00:00,2026-07-30T14:01:00+00:00,65098.378018,64895.157355,1000.0,-3.1217,,stop,16
120.0,2,BTCUSDT,F_205,2026-07-30T14:32:00+00:00,2026-07-30T14:33:00+00:00,64944.638416,64772.356174,1000.0,-2.6528,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T15:22:00+00:00,2026-07-30T15:23:00+00:00,64968.359213,64794.914749,1000.0,-2.6697,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T15:47:00+00:00,2026-07-30T15:48:00+00:00,64882.227387,64740.015813,1000.0,-2.1918,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T16:04:00+00:00,2026-07-30T16:05:00+00:00,64898.268213,64769.713696,1000.0,-1.9809,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T16:06:00+00:00,2026-07-30T16:07:00+00:00,64937.288874,64808.423968,1000.0,-1.9845,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T16:12:00+00:00,2026-07-30T16:13:00+00:00,64967.417991,64834.263736,1000.0,-2.0496,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T16:14:00+00:00,2026-07-30T16:15:00+00:00,65024.422,64884.452414,1000.0,-2.1526,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T17:02:00+00:00,2026-07-30T17:03:00+00:00,64951.317087,64836.485654,1000.0,-1.768,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T17:20:00+00:00,2026-07-30T17:21:00+00:00,64983.008232,64842.190801,1000.0,-2.167,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T17:24:00+00:00,2026-07-30T17:25:00+00:00,65047.271666,64900.462669,1000.0,-2.257,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T19:03:00+00:00,2026-07-30T19:04:00+00:00,64821.698802,64724.092242,1000.0,-1.5058,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T19:05:00+00:00,2026-07-30T19:06:00+00:00,64866.206587,64763.311832,1000.0,-1.5863,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T19:07:00+00:00,2026-07-30T19:08:00+00:00,64917.262874,64805.122266,1000.0,-1.7274,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T19:26:00+00:00,2026-07-30T19:27:00+00:00,64954.331,64826.324222,1000.0,-1.9707,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T20:02:00+00:00,2026-07-30T20:03:00+00:00,65010.513943,64863.851174,1000.0,-2.256,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T21:39:00+00:00,2026-07-30T21:40:00+00:00,64858.296317,64767.551757,1000.0,-1.3991,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T21:41:00+00:00,2026-07-30T21:42:00+00:00,64872.014127,64779.512569,1000.0,-1.4259,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T22:04:00+00:00,2026-07-30T22:05:00+00:00,64902.2634,64767.881268,1000.0,-2.0705,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T22:06:00+00:00,2026-07-30T22:07:00+00:00,64926.254548,64785.499483,1000.0,-2.1679,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T22:08:00+00:00,2026-07-30T22:09:00+00:00,64970.902515,64823.145589,1000.0,-2.2742,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T22:29:00+00:00,2026-07-30T22:30:00+00:00,65075.4883,64946.804694,1000.0,-1.9775,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T23:08:00+00:00,2026-07-30T23:09:00+00:00,65004.89665,64883.143054,1000.0,-1.873,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T23:15:00+00:00,2026-07-30T23:16:00+00:00,65024.411987,64898.956379,1000.0,-1.9294,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T23:33:00+00:00,2026-07-30T23:34:00+00:00,65062.4714,64947.309993,1000.0,-1.77,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-30T23:35:00+00:00,2026-07-30T23:36:00+00:00,65144.628065,65018.170134,1000.0,-1.9412,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-31T01:01:00+00:00,2026-07-31T01:08:00+00:00,64914.289013,64953.371145,1000.0,0.6021,,tp,7
120.0,2,BTCUSDT,F_205,2026-07-31T01:03:00+00:00,2026-07-31T01:04:00+00:00,65018.61446,64860.975434,1000.0,-2.4245,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-31T01:05:00+00:00,2026-07-31T01:06:00+00:00,65040.14241,64878.062571,1000.0,-2.492,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-31T01:08:00+00:00,2026-07-31T01:09:00+00:00,65093.531726,65160.250279,1000.0,1.025,,tp,1
120.0,2,BTCUSDT,F_205,2026-07-31T01:10:00+00:00,2026-07-31T01:11:00+00:00,65424.321194,65219.655277,1000.0,-3.1283,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-31T03:17:00+00:00,2026-07-31T03:18:00+00:00,64382.358401,64235.553482,1000.0,-2.2802,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-31T03:22:00+00:00,2026-07-31T03:23:00+00:00,64468.269941,64318.776691,1000.0,-2.3189,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-31T03:54:00+00:00,2026-07-31T03:55:00+00:00,64521.298789,64390.492188,1000.0,-2.0273,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-31T05:01:00+00:00,2026-07-31T05:02:00+00:00,64445.77073,64335.569906,1000.0,-1.71,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-31T05:03:00+00:00,2026-07-31T05:04:00+00:00,64477.31168,64363.524468,1000.0,-1.7648,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-31T05:21:00+00:00,2026-07-31T05:22:00+00:00,64505.418171,64396.495184,1000.0,-1.6886,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-31T05:58:00+00:00,2026-07-31T05:59:00+00:00,64442.686726,64325.834289,1000.0,-1.8133,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-31T06:29:00+00:00,2026-07-31T06:30:00+00:00,64478.61337,64377.410939,1000.0,-1.5696,,stop,1
120.0,2,BTCUSDT,F_205,2026-07-31T06:33:00+00:00,2026-07-31T06:34:00+00:00,64570.73297,64450.375562,1000.0,-1.864,,stop,1
