NOVA_R,NOVA_CAP,NOVA_HALVE,symbol,exp,entry_time,exit_time,entry,exit,notional,pnl,r_mult,exit_side,bars_held
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-05T07:35:00+00:00,2026-06-05T13:55:00+00:00,591.287676,581.654826,12.0,-0.1955,-1.085,stop,76
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-05T09:30:00+00:00,2026-06-05T10:35:00+00:00,595.983773,590.49085,12.0,-0.1106,-1.163,stop,13
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-05T20:10:00+00:00,2026-06-06T04:20:00+00:00,572.373119,562.973158,12.0,-0.1971,-1.085,stop,98
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-06T05:50:00+00:00,2026-06-07T08:35:00+00:00,576.458423,591.993544,12.0,0.3234,1.905,tp,321
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-06T12:55:00+00:00,2026-06-06T13:15:00+00:00,578.120581,574.223119,12.0,-0.0809,-1.237,stop,4
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-06T18:30:00+00:00,2026-06-06T20:00:00+00:00,576.318241,572.64569,12.0,-0.0765,-1.255,stop,18
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-06T21:35:00+00:00,2026-06-06T21:35:00+00:00,577.419671,574.859952,12.0,-0.0532,-1.413,stop,0
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-07T01:10:00+00:00,2026-06-07T02:25:00+00:00,579.45231,576.420559,12.0,-0.0628,-1.329,stop,15
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-07T01:30:00+00:00,2026-06-07T01:35:00+00:00,581.995612,578.341361,6.0,-0.0377,-1.259,stop,1
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-07T04:00:00+00:00,2026-06-07T04:10:00+00:00,581.845417,578.849077,12.0,-0.0618,-1.336,stop,2
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-07T04:50:00+00:00,2026-06-07T06:25:00+00:00,582.7566,586.367616,12.0,0.0744,1.651,tp,19
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-07T05:20:00+00:00,2026-06-07T08:35:00+00:00,586.56154,591.229085,12.0,0.0955,1.717,tp,39
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-07T07:10:00+00:00,2026-06-07T08:10:00+00:00,590.306402,586.825393,12.0,-0.0708,-1.281,stop,12
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-07T08:30:00+00:00,2026-06-07T08:45:00+00:00,591.878443,595.514695,12.0,0.0737,1.649,tp,3
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-07T09:00:00+00:00,2026-06-07T09:25:00+00:00,598.717322,594.691788,6.0,-0.0403,-1.238,stop,5
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-07T14:25:00+00:00,2026-06-07T14:45:00+00:00,592.519275,589.416322,12.0,-0.0628,-1.328,stop,4
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-07T16:35:00+00:00,2026-06-07T19:00:00+00:00,595.362967,591.952427,12.0,-0.0687,-1.292,stop,29
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-07T21:15:00+00:00,2026-06-07T21:35:00+00:00,595.613292,592.337965,12.0,-0.066,-1.308,stop,4
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-07T22:15:00+00:00,2026-06-07T22:15:00+00:00,608.059451,603.318402,6.0,-0.0468,-1.199,stop,0
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-08T00:40:00+00:00,2026-06-08T00:45:00+00:00,609.180907,605.267321,12.0,-0.0771,-1.252,stop,1
0.2,12.0,1.3,BNBUSDT,F_204,2026-06-08T07:50:00+00:00,2026-06-08T08:00:00+00:00,598.326815,594.999452,12.0,-0.0667,-1.303,stop,2
