symbol,NOVA_EXT_MAX,NOVA_EMA_X,NOVA_EMA_PCT,net,trades,win_pct,pf
ETHUSDT,-0.15,4,0.05,0.0,0,0.0,0.0
ETHUSDT,-0.15,4,0.08,0.0,0,0.0,0.0
ETHUSDT,-0.15,4,0.1,0.0,0,0.0,0.0
ETHUSDT,-0.15,6,0.05,0.0,0,0.0,0.0
ETHUSDT,-0.15,6,0.08,0.0,0,0.0,0.0
ETHUSDT,-0.15,6,0.1,0.0,0,0.0,0.0
ETHUSDT,-0.15,8,0.05,0.0,0,0.0,0.0
ETHUSDT,-0.15,8,0.08,0.0,0,0.0,0.0
ETHUSDT,-0.15,8,0.1,0.0,0,0.0,0.0
ETHUSDT,0.1,4,0.05,1.5053299455664613,7,100.0,inf
ETHUSDT,0.1,4,0.08,1.5053299455664613,7,100.0,inf
ETHUSDT,0.1,4,0.1,1.5053299455664613,7,100.0,inf
ETHUSDT,0.1,6,0.05,1.5053299455664613,7,100.0,inf
ETHUSDT,0.1,6,0.08,1.5053299455664613,7,100.0,inf
ETHUSDT,0.1,6,0.1,1.5053299455664613,7,100.0,inf
ETHUSDT,0.1,8,0.05,1.5053299455664613,7,100.0,inf
ETHUSDT,0.1,8,0.08,1.5053299455664613,7,100.0,inf
ETHUSDT,0.1,8,0.1,1.5053299455664613,7,100.0,inf
ETHUSDT,0.5,4,0.05,7.5659471322628695,55,89.09,2.7647746966970117
ETHUSDT,0.5,4,0.08,7.6298301322628665,56,89.29,2.7796755544453227
ETHUSDT,0.5,4,0.1,7.6298301322628665,56,89.29,2.7796755544453227
ETHUSDT,0.5,6,0.05,7.6298301322628665,56,89.29,2.7796755544453227
ETHUSDT,0.5,6,0.08,7.6298301322628665,56,89.29,2.7796755544453227
ETHUSDT,0.5,6,0.1,7.6298301322628665,56,89.29,2.7796755544453227
ETHUSDT,0.5,8,0.05,7.6298301322628665,56,89.29,2.7796755544453227
ETHUSDT,0.5,8,0.08,7.6298301322628665,56,89.29,2.7796755544453227
ETHUSDT,0.5,8,0.1,7.6298301322628665,56,89.29,2.7796755544453227
ETHUSDT,1.0,4,0.05,10.351216735825682,83,89.16,2.5670550741663893
ETHUSDT,1.0,4,0.08,10.478982735825682,85,89.41,2.5863973760151167
ETHUSDT,1.0,4,0.1,10.478982735825682,85,89.41,2.5863973760151167
ETHUSDT,1.0,6,0.05,10.717197429219622,86,89.53,2.6224603388098178
ETHUSDT,1.0,6,0.08,10.717197429219622,86,89.53,2.6224603388098178
ETHUSDT,1.0,6,0.1,10.717197429219622,86,89.53,2.6224603388098178
ETHUSDT,1.0,8,0.05,10.717197429219622,86,89.53,2.6224603388098178
ETHUSDT,1.0,8,0.08,10.717197429219622,86,89.53,2.6224603388098178
ETHUSDT,1.0,8,0.1,10.717197429219622,86,89.53,2.6224603388098178
